"gene","mean_spearman","combined_p"
"MLPH",-0.00122586273449434,0.279656548560425
"MLST8",0.0295845375046047,4.05231403988182e-15
"MLX",0.0124503723403082,6.86876666655678e-10
"MLXIP",0.0247937287339834,4.69583311124566e-09
"MLXIPL",0.12673248853002,1.11022302462516e-15
"MLYCD",0.0119370042644293,8.19949663721786e-12
"MMAA",0.0083742821557375,0.000385232370261834
"MMAB",0.012089297740681,2.73513466633735e-05
"MMACHC",-0.0135989485480073,8.90630904448741e-05
"MMADHC",0.0530935065384614,2.66453525910038e-15
"MMD",0.0497665242347138,2.38697950294409e-15
"MMD2",-0.138527591005905,1.11022302462516e-15
"MME",-0.329791801668888,9.99200722162641e-16
"MME-AS1",-0.100312401469364,1.33226762955019e-15
"MMEL1",0.034208977790022,8.04911692853238e-15
"MMGT1",0.0211898400137785,7.71605002114484e-15
"MMP1",-0.00180321889735493,0.658829162938438
"MMP11",0.00798889011047785,0.000648712679452823
"MMP12",-0.00206556968426088,0.53778170428049
"MMP14",-0.00192510285499984,0.240604773497225
"MMP15",-0.016432959227511,4.59136720476483e-07
"MMP16",0.00838800972377843,7.93809462606987e-15
"MMP17",-0.0220234252151906,7.99360577730113e-15
"MMP19",-0.00167336143340765,0.0790687613620282
"MMP2",-0.00731090474922674,1.05732431465722e-06
"MMP2-AS1",0.00706937375740035,0.415820334966377
"MMP20",-0.00789773287142992,0.103284813707033
"MMP21",-0.0231755417167073,4.26538585818204e-06
"MMP23B",-0.00189171649888229,0.0625270978590219
"MMP24",-0.0433196155837831,2.66453525910038e-15
"MMP24OS",0.0181151437860181,8.04911692853238e-15
"MMP25",0.00689224543716033,0.0059184463895951
"MMP25-AS1",0.00176061762394454,1.74083852333418e-08
"MMP26",-0.0100257089319503,0.0268453992073951
"MMP27",-0.000838461112619192,0.683951425115115
"MMP28",0.021693856138567,5.6288721239639e-08
"MMP3",0.000140035804911989,0.273224069532793
"MMP7",0.00196419945536836,0.799659445806203
"MMP9",0.00276147672806428,0.0029821332544982
"MMRN1",-0.00696806840100287,0.987642808345463
"MMRN2",-0.0035095012829713,0.0871461746001853
"MMS19",0.0340913208383744,3.63042929052426e-14
"MMS22L",-0.0454955002590177,3.33066907387547e-15
"MMUT",0.0121682545494046,2.95319324550292e-14
"MN1",-0.0976330598705114,1.11022302462516e-15
"MNAT1",-0.0456039279877147,2.66453525910038e-15
"MND1",-0.0194237102544755,8.04911692853238e-15
"MNDA",0.000487601901029806,0.585494955248637
"MNS1",0.00551460049743286,7.54396545232794e-14
"MNT",0.00540908807974667,2.4997350679401e-06
"MNX1",-0.000901372330187394,0.746850684175481
"MNX1-AS1",-5.70030063257375e-05,0.00726102292993008
"MNX1-AS2",-0.00947354954647838,0.00775299602847285
"MOAP1",-0.00168950898132344,1.99840144432528e-15
"MOB1A",0.00654630944769502,5.30075983107281e-13
"MOB1B",0.00346405372409925,4.60187443707127e-14
"MOB2",-0.0379942262691823,3.312072838213e-12
"MOB3A",-0.028082739053257,3.41702838468905e-07
"MOB3B",-0.116596342128249,1.11022302462516e-15
"MOB3C",-0.0140613018490753,7.11264380726107e-12
"MOB4",0.0324604053596602,4.05231403988182e-15
"MOBP",0.0287140220961642,4.05231403988182e-15
"MOCOS",-0.0212015427784611,3.7071456980009e-05
"MOCS1",-0.0246887668067059,9.13362535603923e-09
"MOCS2",-0.0110236968091012,4.05231403988182e-15
"MOCS3",0.00854848562581653,1.6387553068653e-05
"MOG",-0.0128365135074053,2.48371604505415e-07
"MOGAT1",-0.00845111437189259,0.112242416663489
"MOGAT2",-0.00794829118858414,0.0731650340438412
"MOGAT3",-0.00658482192101383,0.0599066756670643
"MOGS",0.0357955170848442,4.05231403988182e-15
"MOK",0.0768325278317063,1.99840144432528e-15
"MON1A",-0.0142673314737058,0.000445808669081171
"MON1B",-0.00135015175698373,0.00196335145581317
"MON2",0.036386401266219,4.05231403988182e-15
"MORC1",-0.00919344938539627,0.018334549743141
"MORC1-AS1",-0.002905049809029,0.710989702412199
"MORC2",-0.00612955455337593,0.0024826577471882
"MORC2-AS1",-0.0267789721485257,2.49917557537671e-07
"MORC3",0.0138545626325961,8.04911692853238e-15
"MORC4",0.00702409705071056,0.740607133084143
"MORF4L1",0.0462218159576991,1.99840144432528e-15
"MORF4L2",0.0857792817389189,1.33226762955019e-15
"MORF4L2-AS1",0.0184112250418273,2.0712251996291e-06
"MORN1",-0.000134859340137054,0.00182285761077189
"MORN2",-0.0116735667779983,8.04911692853238e-15
"MORN3",-0.00237072111954788,3.33733041202322e-13
"MORN4",0.0528242952320919,4.05231403988182e-15
"MORN5",0.00799348324903887,4.82034195392611e-07
"MOS",0.0135985241957737,2.02527016823772e-08
"MOSMO",0.0570354074741164,1.99840144432528e-15
"MOSPD1",0.0014552350747332,0.00165355434348435
"MOSPD2",0.00902779827028241,4.86737379679081e-07
"MOSPD3",0.0120618510025626,1.42019879190158e-09
"MOV10",0.111577903663807,1.11022302462516e-15
"MOV10L1",0.00533731337881346,6.39211498867365e-05
"MOXD1",0.0636936929073812,1.60982338570648e-15
"MPC1",-0.0827137082249213,1.60982338570648e-15
"MPC1L",-0.0039302621766101,0.910679819000358
"MPC2",-0.0252518158318376,8.04911692853238e-15
"MPDU1",-0.0115946501703853,5.0289909652057e-05
"MPDZ",0.204414204594574,1.11022302462516e-15
"MPEG1",-0.00631175905189459,0.110897872145332
"MPG",0.0461841079191458,2.66453525910038e-15
"MPHOSPH10",-0.00901948561785585,1.14352971536391e-14
"MPHOSPH6",0.0208277913373231,7.54951656745106e-15
"MPHOSPH8",0.0939979891193458,1.55431223447522e-15
"MPHOSPH9",-0.0216666177184275,7.04991620636974e-15
"MPI",0.0181515254358183,1.21396347085856e-07
"MPIG6B",0.0145784029324853,0.00144648391794577
"MPL",0.00719178104405235,0.00556061271194463
"MPLKIP",0.0243844923441297,1.02981130067903e-07
"MPND",-0.0111902093775965,5.31058347297275e-09
"MPO",-0.00279453598736458,0.153657593064362
"MPP1",-0.0173997354242542,8.04911692853238e-15
"MPP2",0.0206804411079859,8.04911692853238e-15
"MPP3",0.0467495120703512,3.10862446895044e-15
"MPP4",0.0089039582088127,7.63462001951432e-08
"MPP5",0.0528375282530213,2.33146835171283e-15
"MPP6",-0.0373765236849058,7.04991620636974e-15
"MPP7",0.0261114807242896,8.3876239287406e-12
"MPP7-DT",0.00586039343493808,0.000303992488199456
"MPPE1",-0.00968707770985595,5.25830573152586e-05
"MPPED1",0.053395084431846,1.99840144432528e-15
"MPPED2",-0.0355200074334802,3.83026943495679e-15
"MPPED2-AS1",0.0153065736642293,6.83532813683385e-09
"MPRIP",-0.141470787029806,9.99200722162641e-16
"MPRIP-AS1",-0.012322731593367,0.0061333953361638
"MPST",-0.19389143926169,9.99200722162641e-16
"MPV17",-0.00105862468803665,0.0166440325912829
"MPV17L",0.00170059282734711,0.000608527938007641
"MPV17L2",-0.0059135419584137,0.00224701221166679
"MPZ",0.0215622514288024,8.04911692853238e-15
"MPZL1",-0.0197171041991873,4.58030762207073e-08
"MPZL2",-0.000763975457018397,0.203208211691476
"MPZL3",-0.00834556929326959,2.66453525910038e-15
"MR1",-0.0111613504781465,3.25982777321654e-06
"MRAP",0.00114368970700039,0.228147560188156
"MRAP2",-0.055454851927279,2.66453525910038e-15
"MRAS",0.0102149964486679,3.87261968992636e-07
"MRC1",0.0108634318506,0.0017601256243211
"MRC2",-0.150190080972273,9.99200722162641e-16
"MRE11",0.0566874914736829,2.66453525910038e-15
"MREG",-0.0199292505496562,4.05231403988182e-15
"MRFAP1",-0.021393660534222,2.66453525910038e-15
"MRFAP1L1",0.0222608330622737,2.66453525910038e-15
"MRGBP",0.0148141873431315,2.78665979180914e-14
"MRGPRD",-0.00187135762807833,0.631431719353304
"MRGPRE",-0.00986566220861273,1.15232208522387e-05
"MRGPRF",-0.00426259614910263,0.352964794234701
"MRGPRF-AS1",-0.00152952701685115,0.339676636201137
"MRGPRG-AS1",0.00244198856528249,0.866574242016087
"MRGPRX1",-0.00269682344237176,0.339269132470006
"MRGPRX2",0.000982358788852618,0.391692024235576
"MRGPRX3",0.000259587612860919,0.982390605699931
"MRI1",0.0201087096612169,6.98183663581653e-05
"MRLN",-0.0209036565372702,7.33333095452315e-05
"MRM1",0.0343996206727326,8.04911692853238e-15
"MRM2",-0.0146592258010127,6.59784081702419e-07
"MRM3",0.00212333475729942,1.3297539719348e-07
"MRNIP",0.0235575542292283,8.04911692853238e-15
"MRO",-0.0221839082271912,3.14206721752086e-09
"MROH1",-5.76537779401318e-07,4.05231403988182e-15
"MROH2A",0.0329275619228729,9.68121360855889e-10
"MROH2B",-4.04965690868202e-05,0.765313547278251
"MROH6",-0.0544037759525086,2.66453525910038e-15
"MROH7",0.0189457461355052,4.05231403988182e-15
"MROH8",0.0277623391408504,8.04911692853238e-15
"MROH9",-0.00236761657713455,0.0903195708109966
"MRPL1",-0.0122121143968887,6.03440145066636e-05
"MRPL10",-0.0165789151422366,0.000765034221724081
"MRPL11",0.000359161027624881,5.46795922984344e-08
"MRPL12",-0.00770825002606023,8.04911692853238e-15
"MRPL13",0.00610115999520298,8.04911692853238e-15
"MRPL14",0.00496354290682504,8.04911692853238e-15
"MRPL15",-0.0215402228946819,8.04911692853238e-15
"MRPL16",0.00105899795908564,8.04911692853238e-15
"MRPL17",-0.00728783107475594,8.04911692853238e-15
"MRPL18",-0.0144320753031392,8.04911692853238e-15
"MRPL19",0.014834413612156,8.04911692853238e-15
"MRPL2",0.00440073163827784,9.57129690668523e-05
"MRPL20",-0.0364769170760391,6.16173778666962e-15
"MRPL20-AS1",0.00864377079467265,0.000114106174215145
"MRPL21",-0.00288207304463231,4.05231403988182e-15
"MRPL22",0.0223567209670675,4.05231403988182e-15
"MRPL23",-0.029600008038729,3.24903826065537e-10
"MRPL23-AS1",0.000440340277137585,0.838192228300122
"MRPL24",-0.00180016077143016,8.04911692853238e-15
"MRPL27",0.0150377588687935,3.5527136788005e-15
"MRPL28",-0.0261802431034038,8.04911692853238e-15
"MRPL3",0.0326368197687251,4.05231403988182e-15
"MRPL30",0.0105709100845811,0.000220381145375981
"MRPL32",0.0337679910582414,4.05231403988182e-15
"MRPL33",0.0083667327991511,8.62421245528822e-13
"MRPL34",-0.0136320884761768,8.04911692853238e-15
"MRPL35",-0.00538610232311575,8.04911692853238e-15
"MRPL36",-0.00928538893807948,8.04911692853238e-15
"MRPL37",-0.00778700607570951,6.87226238693661e-07
"MRPL38",0.0053465088311938,0.000128284919020338
"MRPL39",0.0217232311006995,2.18808304808249e-12
"MRPL4",0.0168193999778697,9.84250292379585e-10
"MRPL40",-0.00948500563340785,8.04911692853238e-15
"MRPL41",-0.13069243054784,9.99200722162641e-16
"MRPL42",0.0546174602884857,4.05231403988182e-15
"MRPL43",0.0254576545296596,4.05231403988182e-15
"MRPL44",0.0174167714531248,8.04911692853238e-15
"MRPL45",-0.00233694761875197,0.00188647923145518
"MRPL46",-0.000603081115671535,3.15636405900932e-13
"MRPL47",-0.0260366491876351,8.04911692853238e-15
"MRPL48",-0.0469017226023995,6.93889390390723e-15
"MRPL49",0.0154560766940441,1.1268208588433e-12
"MRPL50",0.0271454892786503,7.21644966006352e-15
"MRPL51",-0.0397174405691361,7.99360577730113e-15
"MRPL52",-0.00449641324498903,8.04911692853238e-15
"MRPL53",0.00543512273971418,0.000126551755579796
"MRPL54",-0.0169593568908717,8.04911692853238e-15
"MRPL55",0.00545408673758986,8.04911692853238e-15
"MRPL57",0.0396043410498591,1.99840144432528e-15
"MRPL58",-0.0180117900098904,8.04911692853238e-15
"MRPL9",-0.00297338322365697,8.04911692853238e-15
"MRPS10",0.0261566023991599,4.05231403988182e-15
"MRPS11",-0.00534709268231237,0.00544080887574722
"MRPS12",0.00389468060008517,3.74466568864307e-11
"MRPS14",0.0131091059032555,4.11254957866092e-08
"MRPS15",-0.0221701865980274,8.04911692853238e-15
"MRPS16",0.00760028451736967,1.41031630818134e-12
"MRPS17",0.0041835684085974,8.04911692853238e-15
"MRPS18A",0.00724109266119391,1.72887976157554e-09
"MRPS18B",-0.0152180584273429,8.04911692853238e-15
"MRPS18C",0.0132696055992771,4.05231403988182e-15
"MRPS2",-0.000182683033179559,7.17094374436122e-07
"MRPS21",0.00744498389459054,1.99840144432528e-15
"MRPS22",0.0149447532643678,2.66453525910038e-15
"MRPS23",-0.00100075481795891,6.33659236193296e-11
"MRPS24",0.00161917162281705,4.05231403988182e-15
"MRPS25",0.0985090638967348,9.99200722162641e-16
"MRPS26",-0.0041940094667745,8.04911692853238e-15
"MRPS27",-0.0122970252968893,3.05304393433126e-08
"MRPS28",-0.0401179546677005,3.94129173741931e-15
"MRPS30",0.0953316683415874,1.11022302462516e-15
"MRPS30-DT",-0.0205639679141588,7.99360577730113e-15
"MRPS31",0.0146910536977389,2.67153970335832e-05
"MRPS33",-0.0192344964343664,8.04911692853238e-15
"MRPS34",0.0158210904217262,2.66453525910038e-15
"MRPS35",-0.000853762664357764,3.74795106061754e-09
"MRPS36",-0.00295406694094341,8.04911692853238e-15
"MRPS5",0.0498487839027579,4.05231403988182e-15
"MRPS6",0.0826084250950106,1.99840144432528e-15
"MRPS7",0.00398309031886265,9.2148511043888e-15
"MRPS9",0.0124176258322886,4.36077418619618e-09
"MRRF",0.00773035705670374,0.0110737129785956
"MRS2",0.000840671143544012,0.000187705601664701
"MRTFA",0.0290545847676795,4.05231403988182e-15
"MRTFA-AS1",0.000985156982553683,0.706849792104904
"MRTFB",0.067466144208783,1.60982338570648e-15
"MRTO4",0.0258963869169616,1.99285032920216e-14
"MRVI1",0.0115163751844994,2.96231362773014e-08
"MRVI1-AS1",0.00366565912687091,2.82290857356315e-12
"MS4A1",-0.000146932370490367,0.906816074515136
"MS4A10",0.00894600846996271,0.120381224920638
"MS4A12",0.00301915208015667,0.898396243011146
"MS4A13",0.00401376973984777,0.230425984406179
"MS4A14",-0.00218562275421861,0.45650068943409
"MS4A15",0.00233032293104847,0.101346845011277
"MS4A18",0.00586413580651672,0.0901107958261446
"MS4A2",0.000807904575985765,0.00337770014949351
"MS4A3",0.000152081849172382,0.214444091484687
"MS4A4A",0.000175901052524404,0.830054603131682
"MS4A4E",0.010592773788923,0.00114581394883467
"MS4A5",-0.0051865104962646,0.0554598202493277
"MS4A6A",0.00787894722241739,0.269183085380618
"MS4A6E",-0.00090626617344565,0.924272385374116
"MS4A7",-0.00169067891622033,0.803612563341194
"MS4A8",0.00370025172825071,0.000208127409765779
"MSANTD1",-0.0502209086656764,4.05231403988182e-15
"MSANTD2",0.0060035558408264,8.04911692853238e-15
"MSANTD3",0.0158677767788493,1.98729921407903e-14
"MSANTD4",-0.018601042821533,8.04911692853238e-15
"MSC",0.00578547282441678,4.69635098704346e-06
"MSC-AS1",0.0284843191949471,4.38538094726937e-15
"MSGN1",0.00641496736727804,0.151056571370643
"MSH2",-0.0409488602929395,2.66453525910038e-15
"MSH3",-0.0539082184755417,2.66453525910038e-15
"MSH4",0.00701725860008474,0.000760411744555434
"MSH5",-0.0297312696594393,1.23401289187086e-13
"MSH6",0.014271373404944,1.36512118276144e-09
"MSI1",0.0152808896432856,3.14020755137756e-06
"MSI2",-0.216062640164613,9.99200722162641e-16
"MSL1",0.0575222017481299,2.66453525910038e-15
"MSL2",0.0157823219424191,3.16191517413245e-13
"MSL3",0.0288476251674283,7.49400541621981e-15
"MSLN",-0.0182995880796234,9.90080667784277e-06
"MSLNL",-0.0305986664219336,1.31006316905768e-14
"MSMB",-0.00149361074465888,0.52285974302303
"MSMO1",0.0136553308495706,4.05231403988182e-15
"MSMP",0.00684877101052708,5.16340167152074e-05
"MSN",0.017030947246563,4.05231403988182e-15
"MSR1",-0.00721031241409993,0.0947643587263043
"MSRA",-0.086502161828939,1.60982338570648e-15
"MSRB1",-0.0106483942830513,5.12079123549114e-09
"MSRB2",0.0068742226738536,4.05231403988182e-15
"MSRB3",-0.114930311078188,1.60982338570648e-15
"MSS51",-0.00893051930964875,2.17908668287414e-06
"MST1",0.0373821840396113,8.04911692853238e-15
"MST1R",-0.0177454322677794,1.2060647280876e-07
"MSTN",-0.0254277727063364,7.35428999421028e-07
"MSTO1",0.0304607615868272,3.98330052275853e-08
"MSX1",-0.016768864410552,0.00121275986164276
"MSX2",-0.00615345850268145,0.0706843049705633
"MT1A",-0.00713830898490449,4.35510972807696e-05
"MT1B",0.0038136700098455,0.54157599156952
"MT1E",0.00157765196953758,5.30137051519275e-05
"MT1F",0.00479449068874852,0.0113870791254536
"MT1G",0.0034740503532554,0.179305643502453
"MT1H",0.00417443120242774,0.0368189996668286
"MT1M",0.000566308993742116,0.00824536223995126
"MT1X",-0.0046488224369712,4.58374721512556e-09
"MT2A",-0.0280814196060175,8.04911692853238e-15
"MT3",-0.0140213873519072,1.60982338570648e-15
"MT4",-0.00294432082357864,0.149923527714737
"MTA1",-0.0262536992627678,1.40332188036663e-07
"MTA2",-0.00395103727573777,2.30616052643295e-07
"MTA3",-0.102229774708382,1.0547118733939e-15
"MTAP",-0.00368008432245043,5.31742466736151e-06
"MTBP",-0.0395676281598879,2.66453525910038e-15
"MTCH1",0.0905500143284291,1.33226762955019e-15
"MTCH2",-0.0588911233931219,1.99840144432528e-15
"MTCL1",-0.119762388431154,9.99200722162641e-16
"MTCP1",0.0183139063308259,6.85562717706034e-14
"MTDH",0.0166348481321217,3.86912724081867e-13
"MTERF1",-0.0154486759385645,9.2148511043888e-15
"MTERF2",0.0345115470675821,2.66453525910038e-15
"MTERF3",-0.0119030132026887,1.40143452398434e-11
"MTERF4",-0.00467812466657532,3.37875283307199e-11
"MTF1",-0.0107563213641774,1.59872115546023e-14
"MTF2",0.0546519204033257,2.66453525910038e-15
"MTFMT",0.0193722805939606,2.32981029468782e-08
"MTFP1",-0.0110556656567009,0.000156784082465999
"MTFR1",-0.0660290491589124,1.88737914186277e-15
"MTFR1L",0.00797397424598758,1.3577816648791e-10
"MTFR2",-0.00460812455216082,0.10764191348595
"MTG1",0.0333691888182475,4.05231403988182e-15
"MTG2",-0.0020081379652348,7.4210121812468e-05
"MTHFD1",0.0608357987907445,1.60982338570648e-15
"MTHFD1L",0.0276996723774427,8.04911692853238e-15
"MTHFD2",0.00177970151253176,3.44607848165035e-05
"MTHFD2L",0.0788531420638347,1.99840144432528e-15
"MTHFR",-0.0305156019175296,8.98653373937464e-12
"MTHFS",0.0528244745288768,2.66453525910038e-15
"MTHFSD",-0.0140160541013219,2.98402994717839e-05
"MTIF2",-0.015523859012263,0.000360437231362198
"MTIF3",0.0085509130510228,1.97596128340138e-05
"MTLN",0.00903335079778696,2.66453525910038e-15
"MTM1",0.113540921009372,1.11022302462516e-15
"MTMR1",-0.00475280460517962,3.96283758585803e-07
"MTMR10",-0.0270888920206339,8.04911692853238e-15
"MTMR11",0.0926184733904117,1.33226762955019e-15
"MTMR12",-0.047484209812132,4.05231403988182e-15
"MTMR14",-0.0602174762836778,2.66453525910038e-15
"MTMR2",0.0156904562064693,4.47608616838124e-12
"MTMR3",0.00563941534009869,8.10688615959787e-07
"MTMR4",0.00706242102209151,7.18838647401077e-06
"MTMR6",0.00908106881307473,2.66453525910038e-15
"MTMR7",0.173481449644766,9.99200722162641e-16
"MTMR8",0.0381940670807407,8.04911692853238e-15
"MTMR9",-0.00762127107574105,1.42663658664333e-14
"MTNR1A",0.00662310301641565,6.27392582330799e-11
"MTNR1B",0.0221381857234212,4.05231403988182e-15
"MTO1",-0.0044424404790816,0.187457443830853
"MTOR",-0.0191655820357255,4.51515254074053e-08
"MTOR-AS1",0.00197825295145678,0.544466817128865
"MTPAP",-0.0270108936088869,3.12527781431982e-14
"MTPN",-7.44172601276786e-07,4.05231403988182e-15
"MTR",0.0416486613258036,2.66453525910038e-15
"MTRES1",-0.0186278842770023,6.86085740442266e-08
"MTREX",0.0499898420595659,4.05231403988182e-15
"MTRF1",-0.0162602580015714,0.00890085586351841
"MTRF1L",-0.0140457517518204,8.04911692853238e-15
"MTRNR2L1",-6.91905287427456e-05,0.955577899713789
"MTRNR2L10",-0.00326555985813533,0.610910565130278
"MTRNR2L12",0.00805056730077367,0.0047845761021959
"MTRNR2L3",-4.7673005653305e-05,0.402812643766926
"MTRNR2L4",-0.00811882494501292,0.514129044209214
"MTRNR2L5",-0.00381185239260424,0.428595842842316
"MTRNR2L6",-0.0385049712252286,1.39610545346613e-13
"MTRNR2L8",-0.00232126091163005,0.0026247718312703
"MTRR",0.100124830345922,1.11022302462516e-15
"MTSS1",0.0561510266583067,3.71924713249427e-15
"MTSS2",0.023220097195232,8.04911692853238e-15
"MTTP",-0.0123308716990103,1.43983039962992e-06
"MTURN",0.0729255280894683,1.60982338570648e-15
"MTUS1",0.147154799420511,9.99200722162641e-16
"MTUS2",-0.193222228202911,9.99200722162641e-16
"MTUS2-AS1",-0.0132859868775828,1.81840558166613e-08
"MTUS2-AS2",-0.00533653028758861,0.0013116872043028
"MTX1",0.0101747686762121,9.18219972279033e-09
"MTX2",0.0323899438426918,8.04911692853238e-15
"MTX3",0.0261618912245933,7.99360577730113e-15
"MUC1",0.0109270130265181,1.25585450927446e-08
"MUC12",0.00191008744530458,0.000934786286428568
"MUC13",-0.00565470680001213,0.648828009908551
"MUC15",-0.0204453268464891,4.05231403988182e-15
"MUC16",-0.00378491536232334,0.254766094833406
"MUC17",-0.0241172478522708,1.59865212012722e-07
"MUC19",0.0144107473558537,4.93684105262737e-08
"MUC2",-0.00121737400436174,0.194340653582903
"MUC20",-0.0207024643190757,7.71605002114484e-15
"MUC21",-0.00281880821786575,0.796875047705686
"MUC22",-0.00405936237223637,0.337819485799136
"MUC3A",-0.00241357457396486,0.314444888694284
"MUC4",-0.00273418605587741,0.00385006269657806
"MUC5AC",0.00242615987638433,0.0793813252931222
"MUC5B",8.74715125989591e-06,0.251163112780979
"MUC5B-AS1",-0.0135726507101943,0.00596787830789741
"MUC6",-0.00120098482654974,0.0112375384418407
"MUC7",0.00559065012692981,0.0634840457228464
"MUCL1",0.0145110173769771,1.75374806288264e-06
"MUCL3",-0.0026956814587684,0.691274675718088
"MUL1",0.00262328245382882,4.84928763810899e-12
"MUS81",0.00900236304251812,2.31758078950151e-07
"MUSK",-0.0141298304940435,0.000597417932915123
"MUSTN1",-0.000693621017976506,0.0002112958089448
"MUTYH",0.0172619093788904,0.00217005284865457
"MVB12A",-0.0445914498714004,4.05231403988182e-15
"MVB12B",-0.0177659329088542,2.66453525910038e-15
"MVD",0.0568379599050804,1.99840144432528e-15
"MVK",-0.00976136925014121,0.00127699975492712
"MVP",-0.0313937455215187,5.41303668555315e-11
"MX1",-0.00402647770071029,3.73879445865755e-05
"MX2",-0.00114612639081762,0.00124643271799751
"MXD1",0.0269635884422406,2.66453525910038e-15
"MXD3",-0.0401093636060097,8.04911692853238e-15
"MXD4",0.000206842944983601,2.7792345647093e-09
"MXI1",0.0083764873792294,6.16173778666962e-15
"MXRA5",-0.00147305789640162,0.4112979050743
"MXRA7",-0.104196505745359,1.11022302462516e-15
"MXRA8",-0.00144460985081842,1.79238841452323e-05
"MYADM",0.00986069907489554,8.04911692853238e-15
"MYADML2",-0.0161421788186852,0.00343349215564331
"MYB",0.0456608950886248,7.99360577730113e-15
"MYB-AS1",0.00516647399316098,0.796770184528421
"MYBBP1A",0.00104508062599965,1.49119605552528e-12
"MYBL1",-0.0116003344270776,0.000629722431447155
"MYBL2",-0.00190521852526601,0.468366849667752
"MYBPC1",0.00418998416420257,8.60422844084496e-15
"MYBPC2",-0.00169198710651102,0.387628216122705
"MYBPC3",-0.00953822070393234,0.0308602603063133
"MYBPH",-0.0122008760044804,0.0249418765087014
"MYBPHL",-0.0155494461965314,5.63870045100501e-09
"MYC",0.0135010002131964,3.44374604555053e-07
"MYCBP",0.00220724857964297,5.86592562150656e-05
"MYCBP2",0.118367775904757,9.99200722162641e-16
"MYCBP2-AS1",0.0262652171290497,8.04911692853238e-15
"MYCBP2-AS2",-0.00476963655898546,0.219331454145497
"MYCBPAP",-0.017394245466664,1.77569070558548e-11
"MYCL",-0.0115023673779536,0.00840121570708841
"MYCN",0.0415948303206424,3.60822483003176e-15
"MYCNOS",0.0263310352670337,4.12746489414362e-06
"MYCNUT",-0.00311058958933616,0.425655149199795
"MYCT1",-0.00104448807513077,0.00381467912568273
"MYD88",-0.0378386249756737,7.93809462606987e-15
"MYDGF",0.000125353357558864,1.64157576421076e-12
"MYEF2",0.0744198567567273,1.99840144432528e-15
"MYEOV",-0.00839692723040369,0.0614629701019218
"MYF5",0.00172143973147398,0.212695980010955
"MYF6",0.00730628008261957,0.0339486595870642
"MYH1",-0.00542662822190803,0.0782772726287509
"MYH10",-0.165304827400068,9.99200722162641e-16
"MYH11",-0.00950556691068929,7.48580678111566e-06
"MYH13",-0.00628195316282152,0.00986713314604637
"MYH14",-0.069916213405938,1.88737914186277e-15
"MYH15",0.0127464067458602,1.30534198228283e-07
"MYH2",3.19228518071126e-05,0.897279583452919
"MYH3",0.000440335816041614,0.0257181377482228
"MYH4",-0.00034854384239709,0.561580952166148
"MYH6",-0.00463712622687001,0.14055712814815
"MYH7",-0.0109659443281839,8.04911692853238e-15
"MYH7B",-0.0266354943338348,4.69184802120992e-09
"MYH8",-0.00198358065444663,0.0986239013001172
"MYH9",-0.0998100329833127,1.60982338570648e-15
"MYL1",0.0111753540469203,0.0227046403357957
"MYL10",-0.0084605308988224,0.0610512951732175
"MYL12A",-0.0441243691842848,7.99360577730113e-15
"MYL12B",-0.0276343559163614,4.05231403988182e-15
"MYL2",-0.000749941792807021,0.59890900875161
"MYL3",-0.00181158284059456,0.0213859666546923
"MYL4",-0.00188681300202003,0.772844661960132
"MYL5",-0.0103519001552626,0.00122739612857914
"MYL6",0.00660018837084493,2.66453525910038e-15
"MYL6B",-0.0153051664842314,7.99360577730113e-15
"MYL7",0.0081934818621816,0.00644956421486209
"MYL9",-0.00210968842830552,0.0125058976121538
"MYLIP",-0.0943488736970984,1.33226762955019e-15
"MYLK",-0.00099401147812507,6.97412683159371e-11
"MYLK-AS1",-0.0173478052305957,8.04911692853238e-15
"MYLK-AS2",-0.018808357842136,4.92954399522461e-10
"MYLK2",4.31619204410112e-05,0.487642898072582
"MYLK3",-0.00441237297371439,0.0419389597579419
"MYLK4",-0.0098196133099949,0.00394616821018601
"MYLPF",-0.000712557702189951,0.834413423107683
"MYMK",0.00317587572259109,0.309537894894724
"MYNN",0.00595817093078588,1.13565712389629e-10
"MYO10",-0.00547750358209592,5.60069296495769e-09
"MYO15A",-0.0274337101301743,2.03079251415161e-07
"MYO15B",-0.0316106675056087,2.66453525910038e-15
"MYO16",0.0905535475817941,1.99840144432528e-15
"MYO16-AS1",-0.0129363998626929,0.00475341003531582
"MYO16-AS2",0.0044622766196583,0.166827292124018
"MYO18A",0.0353075835619694,7.21644966006352e-15
"MYO18B",-0.0015141298968874,0.00133987634817589
"MYO19",-0.0749223660194837,1.33226762955019e-15
"MYO1A",-0.00359682162933205,0.0604834340375618
"MYO1B",0.121303559905241,1.11022302462516e-15
"MYO1C",-0.00462906263396938,5.70432417096312e-06
"MYO1D",-0.091798409422125,1.38777878078145e-15
"MYO1E",-0.00880748440689065,1.20456773777811e-07
"MYO1F",-0.0160907995662486,8.3558435910458e-06
"MYO1G",0.00621965664876005,0.012484678356999
"MYO1H",0.00817934710356787,0.0229321815470653
"MYO3A",0.00523934320722143,2.60902410786912e-15
"MYO3B",-0.0221773123372604,8.04911692853238e-15
"MYO3B-AS1",-0.0210016782489423,8.04911692853238e-15
"MYO5A",-0.0331313629417646,1.06853415005048e-12
"MYO5B",0.0203543754814811,2.02775033597558e-07
"MYO5C",-0.00868178701490337,8.04911692853238e-15
