"logFC_(Intercept)","logFC_conditionXDP","logFC_age_of_death","logFC_sexM","logFC_pct_counts_mt","logFC_frac_intronic","logFC_cohortCohort_2","logFC_cohortCohort_3","logFC_PC_1","logFC_PC_2","logFC_PC_3","logFC_PC_4","logFC_PC_5","logFC_PC_6","logFC_PC_7","se_(Intercept)","se_conditionXDP","se_age_of_death","se_sexM","se_pct_counts_mt","se_frac_intronic","se_cohortCohort_2","se_cohortCohort_3","se_PC_1","se_PC_2","se_PC_3","se_PC_4","se_PC_5","se_PC_6","se_PC_7","p_(Intercept)","p_conditionXDP","p_age_of_death","p_sexM","p_pct_counts_mt","p_frac_intronic","p_cohortCohort_2","p_cohortCohort_3","p_PC_1","p_PC_2","p_PC_3","p_PC_4","p_PC_5","p_PC_6","p_PC_7","gene_id","gene"
-11.7200875977111,-0.0356619128679251,0.00138734189545534,0.17865300276722,0.0593985775645787,-3.11263951599493,0.288115322192847,-0.0900184703795647,-0.0129343838672359,-0.0139127798708809,0.0365293453984125,-0.00864895834898266,-0.026927153073236,-0.028546275047558,0.00244292822844602,0.071325951181421,0.179409008015152,0.00515439917223055,0.203691188397697,0.0867978847347966,2.14542991053622,0.211996105957806,0.18797271361036,0.0102335120741559,0.0154117180544561,0.0129658825955537,0.0132461079186326,0.0139675862032822,0.0148473525194424,0.0145493464039368,0,0.842439244260325,0.787808976455573,0.380444426205005,0.493765489992567,0.146829094100143,0.174127734463019,0.632016061964628,0.206257224113564,0.366663711819799,0.00484227028772911,0.513792787362571,0.0538760845837588,0.054523912416163,0.866656923176509,78,"IL1RL2"
-10.2662105448386,0.312500257833849,0.00163917080328748,-0.202433425384772,-0.0411430415053426,-2.85210918426837,0.138557382309339,0.167590114784497,-0.0147408333665028,0.00163315045038684,0.0231941490619913,0.00687393734181933,-0.0330358593933727,-0.0309330386522335,0.0378346936069405,0.0319952074556822,0.0828306581689195,0.00241449856809917,0.0902290791320713,0.0449451375698135,1.12164091924,0.100464127330839,0.0877768493489915,0.00500528013519984,0.008159369009204,0.00690395728457741,0.00673761727968963,0.00741248924028618,0.0074092851456125,0.0073799804954261,0,0.000161451077886068,0.497209695880641,0.0248613873011634,0.359978612563958,0.0109967970217826,0.167841511362254,0.0562266685600583,0.00322895574319279,0.841358214729707,0.000780711856966167,0.307618121570119,8.31985693180099e-06,2.98114485910539e-05,2.94918344859016e-07,79,"SLC9A2"
-10.6729708717426,0.071330854661681,-0.00809461070396022,-0.158593719088744,-0.0040159193369602,-0.670239170128604,-0.10408281422511,-0.0656823773026115,0.00459677630950164,-0.0237831656663255,0.041121019420182,6.90894857059561e-05,-0.012235602130704,0.0346328422918661,0.0991395053745973,0.0589669433898415,0.139421945213396,0.00431904773688716,0.169015329423437,0.0757179221355122,1.6045774823617,0.160190346031473,0.147216258057088,0.0079608361358018,0.0120942221457544,0.0099239955374574,0.00967869530972135,0.0108705253648367,0.0105546347042855,0.0120223123107431,0,0.608917994235725,0.0609076035537678,0.348070089982465,0.95770171294561,0.676163211334904,0.515857201846205,0.655479851256282,0.56365319556759,0.0492420481789995,3.41903169636264e-05,0.99430450447693,0.260345044208972,0.00103332572918685,1.63384287257189e-16,80,"PANTR1"
-11.3120242300382,0.0600917404867079,-0.0127807940897241,-0.310037650629968,0.0631929301819602,-2.52526592273368,-0.58982987700418,-0.206496046759788,-0.015081265994385,0.00530285984045592,0.0611872779151605,-0.0378387161206961,-0.0152582685079856,-0.0138936455377039,0.0527723454089405,0.0718781058600264,0.178481636624688,0.00542569707410701,0.208283689598987,0.0850413421993789,2.03246378855403,0.209070615357063,0.185799093115522,0.0093427461596671,0.0144666654097493,0.0129920973155501,0.0128359118466979,0.0142932756714567,0.013895878360275,0.0153134018010018,0,0.73635584777225,0.0184926164253455,0.136609746760035,0.457430331437213,0.214064900821961,0.00478444661543778,0.266398679280296,0.10647929090506,0.713949365660963,2.48231872161991e-06,0.00319962183081237,0.285739901789585,0.317388274965906,0.000568625589870211,81,"ENSG00000269707"
-11.5546428102806,-0.0308638013984312,0.000329376018762585,-0.379056122766579,-0.16108214467462,-9.50694998048433,-0.371832692410503,-0.295988826584924,-0.0479133219070791,-0.045880479167235,0.0308403084704419,0.0136023931545704,0.0559307468467101,0.014981688435198,0.0660839040418186,0.0732047221627565,0.179170775316952,0.00554390484286067,0.198625521398386,0.103120221608356,2.45436471350049,0.214082357589985,0.192801102482975,0.0108090923340882,0.0193292957887654,0.01461346840148,0.0140233495667405,0.0167929325151013,0.0149580039267534,0.0161330157003108,0,0.863233815640206,0.952623733469718,0.0563400715134823,0.118268895038028,0.00010728910181115,0.0824105585507181,0.124733977206438,9.30659701854559e-06,0.0176144804659457,0.0348236528998486,0.332055588982707,0.000866552157361495,0.316544841468121,4.20004536426138e-05,82,"MRPS9-AS2"
-10.5233705798497,-0.00960504596708682,-0.00368417275306871,-0.175982104084059,-0.216364109662597,0.659070875463963,-0.0535275324332364,0.073701267541405,0.0168333482301714,-0.00960932969440334,0.00742328528556487,0.00529284208613111,-0.0213832369618245,0.0179797567228123,-0.00983682330528436,0.0387161589483807,0.0730358337840664,0.00211045809562115,0.0778183538104237,0.076536383551587,1.05101679672213,0.0896558055403017,0.076846874521869,0.00534767646536504,0.00763242443159625,0.00637137956717673,0.00604302950085527,0.00671893583148023,0.00656991465873578,0.0064806261212083,0,0.895370755832821,0.0808675390675148,0.0237315741961085,0.00469944697971538,0.530607256310288,0.550484917435648,0.337525215553336,0.00164511334475573,0.208025252392729,0.24397909165975,0.381106662942528,0.00145992731370162,0.00620625546118097,0.129044243071144,83,"MRPS9"
-10.9592421479678,0.0934011028982649,-0.00177108710559013,0.0304016444853601,-0.0593079449749976,-1.14178285418629,0.00634515629475645,-0.0702216483809658,0.00324450607176028,-0.000181764043508901,0.00672808261203367,-0.00751826397112608,0.0091793158736966,0.0125864699364689,0.0118787868734119,0.0383311497544485,0.0782410690549576,0.00217158696828673,0.0803205175887775,0.0644628890235507,1.17798613319234,0.0969271117287929,0.0848148855113206,0.00578234979672666,0.00827982214847743,0.00751837174807032,0.00689823610265404,0.00803820364139271,0.00730221304286453,0.00727245438923413,0,0.232571641089951,0.41474455329384,0.705056155384503,0.357555840485021,0.332412087642952,0.947805227010933,0.407704399765428,0.574725878575853,0.982485725689858,0.370848245281078,0.275765087560134,0.253470189376774,0.0847707885118121,0.102386056726686,84,"TGFBRAP1"
-11.4498271397416,-0.166520195456092,-0.00188583868322321,0.0901954023818065,-0.0442754010665287,-1.2997420430703,-0.0617357561914314,-0.147026148288552,0.00640960405038508,0.00328963170770774,0.0139419018381495,0.0059300078887364,0.00093103225532355,0.0124390709406018,-0.00497492538458546,0.0484129561423828,0.0931880974287123,0.00259708678083089,0.0956138058965427,0.0820548438477358,1.42802170371446,0.117259797518144,0.104848271216692,0.007116694320035,0.0098411372666934,0.00914808524282732,0.00819302953302721,0.00970120134326807,0.00881082634512075,0.00868087418024923,0,0.0739495167996499,0.467755289109485,0.345511970497753,0.589484624029977,0.362733036699837,0.598549898813726,0.160833032468237,0.36777793031564,0.738173161648768,0.127502705796214,0.469196539912815,0.923543747221852,0.158010653350717,0.566583508112528,85,"C2orf49"
-11.0368522868587,0.0370249215861206,0.00414985402936297,-0.0803781312625975,0.153429335207365,-0.385113383188161,-0.19074146411472,-0.133651648795166,0.00278585764456474,-0.0106005308250328,0.0110018737358884,0.00295462934609518,-0.00430224041639388,-0.000593604121601407,0.0128263758490381,0.0468319746593009,0.114288839692654,0.00343810548123739,0.126768459426559,0.0595937284525797,1.56353801471134,0.13686104577214,0.120828627670328,0.00739852852876144,0.011233297869718,0.00935805836321245,0.00882020064019446,0.0102823839732046,0.00978033204425626,0.0104145378564245,0,0.74596892013439,0.227425343315894,0.526045156910149,0.010035937261287,0.805443093869794,0.163412135178987,0.268672121988635,0.706513905551616,0.345338098553348,0.239731672739651,0.737636877418112,0.675648219730345,0.951603183093025,0.218104604811746,86,"NCK2"
-9.72959909705254,0.0894434909914387,-0.000175226093913021,-0.0905536572517689,-0.0393493435203528,1.39969233526167,0.0619340179739779,-0.0730552890902473,0.00496109396914385,0.0084081330267524,0.000701527054484913,0.0309500510653104,-0.0113509625651027,-0.02037180458266,-0.0170037125606678,0.0247088132281097,0.0591445570634621,0.00173214944960561,0.0662729441580468,0.0358739740845801,0.752968802377491,0.0699445858376784,0.0618904677721506,0.00362794820830659,0.00537754475100041,0.00452603547380861,0.0043931829914656,0.00494936466027809,0.00487706521948379,0.0049893224104083,0,0.130461097948222,0.919422598770782,0.171821465758158,0.272695085678632,0.0630415723376618,0.375901762753487,0.237842569092093,0.17147944751849,0.117920097636369,0.876822788097104,1.85438196501612e-12,0.0218239447505564,2.95298346866496e-05,0.000654360022916464,87,"UXS1"
-10.3764689236177,0.130230273824352,0.000174168310577948,-0.121011515613253,0.0118943520771782,-0.0640675521222012,0.00771812130750927,0.246377266064991,0.00969664134732156,-0.0114524604813441,0.0237895716673558,-0.00212782048878235,-0.0216259893186409,-0.00114629777094681,0.00863739180891269,0.0407226331907862,0.0984254945607948,0.00295153372911478,0.112159761547592,0.0583796978934801,1.19786380125537,0.11345358834026,0.100238945721301,0.00578987602735977,0.00871527017838178,0.00714231472066878,0.00710018681983546,0.00781404734872843,0.00776143336700948,0.00805303995679165,0,0.185790294358496,0.952944600495326,0.280622972142764,0.838555712706708,0.957345610371354,0.945762639278386,0.013975223223801,0.0939817173512629,0.188823212490556,0.000865989823782075,0.764417333674179,0.00564744456275016,0.882586236544836,0.283467282600897,88,"ST6GAL2"
-9.38061972344839,0.0425332497914266,0.00113772645358207,0.0462117797959623,0.0491459545315227,-3.7310937879737,-0.00715670061144921,0.125111688574558,-0.0267515142148963,0.015033658606364,0.00385131209531072,0.000470847043230409,0.00535558826936158,0.00162101858803689,-0.00030444985135359,0.0221655240457089,0.0545739956883928,0.00162374497901927,0.0638138492469721,0.0214042608060143,0.624516053440741,0.0652743101736222,0.0596669341829071,0.00282238534674556,0.0046232818025877,0.00393133809632064,0.00388780753778684,0.00438910350083294,0.00411748824050044,0.00455147944032771,0,0.435762710295746,0.483502424307232,0.46896421562078,0.0216711490243814,2.30972384730367e-09,0.912694579735192,0.0360082247308515,2.58372283504523e-21,0.00114705410782861,0.327261837815141,0.903604994022553,0.222388706147447,0.693809092659473,0.946669030649544,89,"GCC2"
-10.5745766030887,0.111345547565842,0.00282689976147405,-0.108939854603526,-0.146997433444126,1.12086279189239,-0.0381557269971883,-0.0619075137122558,0.00557461331138167,0.00282863837441288,0.0236632624646621,0.00530388050151273,-0.00910007949833227,0.0303748279863862,-0.00173728149424116,0.0462833486999102,0.109985816223458,0.00328016852205927,0.121899173321427,0.0785563457004579,1.45374635954069,0.128932803517945,0.111983371689235,0.00687125047371654,0.0104265409612322,0.00851612182329648,0.00855474666895612,0.00919478171163616,0.00951641910664933,0.00941800111785534,0,0.31136462377521,0.388789106650067,0.37148873264229,0.0613124275046838,0.440697004024057,0.767279734526388,0.580381375007747,0.417196100390792,0.786166368632843,0.00545864773330148,0.535262591771713,0.322320560272326,0.00141372662566155,0.853649521649897,90,"LIMS1"
-9.30595925832182,0.0427103668627248,0.00163622807907371,-0.0224048884326772,0.0140563183616836,-2.09198439092721,-0.0304397115846642,-0.0386960706499092,-0.00479265461384321,0.00384681393168451,0.00523648768619752,-0.00343861080880887,0.0151790475015128,0.00603921792497224,-0.00279793935908373,0.0182953520714477,0.0413555816791463,0.00119476599250031,0.0458163004785354,0.0240805659764641,0.534509579248602,0.050290947255393,0.0448780676967652,0.0025579686225231,0.00382856574513896,0.00340408493405758,0.00319659772528831,0.00376101753794176,0.00338576487743727,0.00363612903128809,0,0.301716495031712,0.170844066924917,0.624830609829423,0.559408418811227,9.08402488889356e-05,0.544998159042316,0.388550490498788,0.060983172967657,0.315009382932247,0.123976440515159,0.28205715988866,5.43960421406132e-05,0.0744710281919172,0.441606651679599,91,"RANBP2"
-10.1316520541943,-0.000665252306082509,-0.00271363752921396,0.023485839077153,-0.08531569034111,-2.07768500155811,-0.00181396859477747,0.0620425857617108,-0.0287359237541452,0.00896681008906116,0.00240004845943192,0.00713786811412629,-0.0174255655078062,0.00746608725150087,0.0104932181194788,0.0279953526687942,0.0718335713584562,0.00211264052525837,0.0796014367403411,0.0418644434509753,1.07024368688327,0.0908174697558621,0.0796128300823811,0.00485145024142732,0.00802535808642598,0.00629801255648997,0.00618501413103788,0.00676446557518579,0.00656061027691043,0.00662277174490809,0,0.992610878914689,0.198975211204578,0.767961104892927,0.0415595976380522,0.0522195286433023,0.984064285111475,0.435800741611467,3.158102321187e-09,0.263861947950472,0.703143671291755,0.24847618705315,0.00999377336564953,0.255113305756437,0.11309933726039,92,"CCDC138"
-9.11269752144101,-0.0400472748750103,-0.00025956349881769,0.0583498947680129,0.0198420797900773,-0.312647289852903,0.0258215353082736,0.0556781300666807,-0.00803015360565168,0.0109782504605811,0.00467041565535411,-0.00392291691346819,0.02582830021001,-0.0641119839306564,-0.0100406639440049,0.0378631966740333,0.0969560970090154,0.00295751795045103,0.118452654384177,0.0280048209983474,0.79656524968062,0.106333053260963,0.0988844722436163,0.00372887822083838,0.0058782407288509,0.00497858116184353,0.00537832718232904,0.00548497810508679,0.00576959581171853,0.00644971955562439,0,0.679573313554052,0.930064279799527,0.622294548692496,0.478620090971491,0.694693050160247,0.808132140255226,0.573392381396867,0.031279101826402,0.0618167056117909,0.348192127238878,0.465760989774122,2.49037879520865e-06,1.09625078547915e-28,0.119527531539785,93,"SH3RF3"
-9.68696931336257,0.0393734835459002,0.00134516095741905,-0.151108273122974,-0.0015503311938601,0.0742930340477895,0.219872106587875,0.217380184817749,-0.00266896500783188,-0.00222892759841062,0.010101850680175,-0.00637560906031387,-0.00925825712519377,-0.0048786116055416,-0.0131420311811232,0.0307573190657347,0.0738330080902473,0.00218732497113877,0.0866672419287564,0.033933006142212,0.725179419396447,0.0832863346127121,0.0764969414514568,0.00347364037811801,0.0051709338165487,0.00456538707856197,0.00459368207139933,0.0049689911257183,0.00491266860443819,0.00549734505231588,0,0.593841485712218,0.538567974877405,0.081238386888955,0.963558928218315,0.918401246589142,0.00829172386608698,0.00448758552702944,0.442280401476266,0.66643249651891,0.0269180529522899,0.165164997578565,0.0624332028487223,0.320677053311964,0.0168202169193181,94,"NPHP1"
-12.1158163605885,0.109681503354777,0.00127502205091569,-0.24664834350761,-0.465933072366465,-2.75757051575022,-0.227392637791959,-0.80714611101218,0.0313496345891747,0.00267530256691224,0.00904861920567763,0.0074537166538431,-0.00542916802586861,-0.0117617556430013,0.00907004922809316,0.0941331602332507,0.153144842026795,0.00438814768891004,0.164658029956622,0.193265598795598,1.72253478873669,0.176045132530466,0.154416652889181,0.00981487561626737,0.0117102744646556,0.0121494751396188,0.0111859299458483,0.0130437240227502,0.0119412255093775,0.0128505151276282,0,0.473871219233833,0.771387532145934,0.13414806020617,0.0159156852658291,0.10940362575464,0.196470621555983,1.72220585864041e-07,0.00140270471290948,0.819290424069893,0.456408056186107,0.505188999713427,0.677242899824573,0.324638529389538,0.480304988577722,95,"MTLN"
-11.6492606945677,0.0980821668552415,-0.000244813809519461,-0.0501340189638568,-0.10831476568136,3.59458575074469,-0.112702718173815,0.084987971388137,-0.0199697545653129,0.0360672347658843,-0.00786122412789105,0.0136341047911455,-0.01173859544514,0.00630767832461931,0.00356998607141065,0.0547239099030614,0.12102730899281,0.00338694509433503,0.129073843257378,0.0832641649801227,1.75523630142127,0.150411069030683,0.132881667869168,0.00788514640742945,0.0121570293787843,0.0102938605611136,0.00972556145953343,0.0112177220933803,0.0104929755231595,0.0106963810100352,0,0.417702553022682,0.942377807700394,0.697710079772491,0.19330743241873,0.0405677146276699,0.453677593078206,0.522448065546303,0.011322691942505,0.00300935953294129,0.445057458655195,0.160950018373964,0.2953611279882,0.547751121628176,0.738563354435719,96,"LINC01106"
-11.1958434927379,0.0830670025349205,0.0013790841926928,-0.249382912869778,-0.110395443923989,-0.869566161730577,0.0500588866389533,0.00802656778600104,0.0277361389094494,-0.0210513468145776,-0.0106736732473843,0.0230425780234686,0.00602040168276351,0.012614610993832,0.013311404021554,0.0523112331240847,0.103884051170451,0.00297027137050712,0.113581163076064,0.0870303132379402,1.23833726755904,0.122698427420122,0.106545204160876,0.00675987656659367,0.00914640019325952,0.00802718384482241,0.00745044901599118,0.00883820968064989,0.00803938141430583,0.00880449940841873,0,0.423935249925454,0.642435912151285,0.0281179932992701,0.204629737217652,0.482551559138689,0.68328607121089,0.939948287897958,4.07731952238754e-05,0.0213577887165474,0.183620136943441,0.00198293019495762,0.495758316447467,0.116624129282699,0.13056273240767,97,"RGPD6"
-10.2225815123148,0.111795077214577,0.00299071878337033,0.199368295694453,0.0430598362636265,3.98873245257911,-0.0722031685827214,0.145677303940562,-0.0225033960088447,0.0495232415813965,-0.0322982661002428,-0.096135382991857,-0.0414160254501097,0.0659424437735317,-0.0201632848994501,0.0406984357414531,0.110814293656881,0.00326941483574561,0.126664207504847,0.0437756116864967,1.36344563942811,0.130707907990976,0.115572824374581,0.00594662197903292,0.0102467484008931,0.00775722794058097,0.00880337016031477,0.00810639243740938,0.00875284848909303,0.00889622474228371,0,0.313046243995691,0.360319425902931,0.115489579306267,0.325288128187295,0.00343925685038305,0.580673700661382,0.207496039071461,0.000154184071755018,1.34444193268867e-06,3.13220627650303e-05,9.21977291582186e-28,3.23769739952883e-07,4.9274508577502e-14,0.0234208454447325,98,"MIR4435-2HG"
-9.8993251672742,-0.0429283918350429,-0.00221765657609833,0.0225571636991181,-0.11567624742064,-1.17723465275296,0.0239903146257892,0.113235430808466,0.00502197782837742,-0.00844253698011732,0.00707445805945656,-0.0122577646283236,0.0080247932808898,0.0101985799301836,-0.0083613163498822,0.0241243324308794,0.046254398660643,0.00129489305125234,0.0474111803620965,0.0438335668265678,0.709844920527512,0.0577930466902046,0.0507197618666204,0.0035063908097814,0.00503385560727052,0.00445082926315852,0.00412931377388696,0.00472101196110978,0.00439926126328182,0.00429939730650322,0,0.35335923820647,0.0867829208579891,0.634233038804022,0.00831539770542182,0.0972288469080096,0.678063367666701,0.0255772985978001,0.152076399816413,0.0935129186267963,0.111954399366942,0.00299281464534249,0.0891678680343422,0.0204358305933783,0.0518032978488949,99,"ANAPC1"
-10.0894998160999,-0.0985195936604464,-0.00389446053015621,-0.0136279094197016,-0.164150086724645,0.460240192522401,0.10192069020603,0.0480579462528209,0.011067677801949,-0.00311615772889902,-0.0263519237272837,-0.0315402224994163,0.0704154397738024,-0.00812926447421119,0.0373951960325332,0.0400914656147105,0.0914966876885605,0.00278199787414009,0.108608805319911,0.052561495807354,0.892745214248717,0.103075760422027,0.0945872004045051,0.00445650437097115,0.0065742260827511,0.00577496932680475,0.00579360148279758,0.00651572716841236,0.00598614809872569,0.00689486739460319,0,0.281589354387147,0.161549541791975,0.900145915296562,0.0017901155334291,0.606180166474495,0.322763955845375,0.611396636540445,0.0130102498605098,0.635502666076295,5.03970884610583e-06,5.21044921746693e-08,3.18942605093593e-27,0.174459689748665,5.84013514018942e-08,100,"MERTK"
-10.5091296914141,-0.135549223804665,-0.00281666263195171,0.0390500488660023,-0.0926907332619011,-0.885020001193812,-0.026974381180603,0.0998567253517859,0.0169113761863162,-0.0189421556925834,0.0131995510624511,-0.00480013168985057,0.017116625638293,0.00173948095110991,-0.00838299728286825,0.0397586813212785,0.0817287335793344,0.00239899124134638,0.0909081332471285,0.0683979610746691,1.09483215617549,0.0981126143596802,0.0857784227085311,0.00548338272668356,0.00783589901862391,0.00684610735997449,0.00642472113390332,0.00739985942807248,0.00683211554054099,0.00727650334858502,0,0.0972113583864463,0.24035380229139,0.667519331725915,0.175364013540936,0.418882593970537,0.783367824773458,0.244373741158678,0.00204159504479498,0.0156337284261172,0.0538504738805441,0.454982294373369,0.0207170615334797,0.799029307927866,0.249294790364577,101,"TMEM87B"
-10.3300588144115,0.170588158101626,0.000749827795823319,-0.0350889168212375,-0.108920467949772,-1.75675406860478,-0.0638215852921718,-0.104697222971457,-0.0133065221567297,0.00986377648585844,0.0201472751912618,0.00683983545750042,0.0107976337484211,0.00609510768271162,0.0095877666286599,0.0286804564723238,0.0630095278580776,0.00176554378199412,0.0659428720874235,0.0467674509229423,0.939959887686093,0.0785177867968886,0.068371628612858,0.00435138552401708,0.00660735443177085,0.00601256029151251,0.00546508493267179,0.00644946761863962,0.00585228736209747,0.00588673076556964,0,0.00678249404379467,0.671054825657395,0.594649232529058,0.0198601138108945,0.0616273972291862,0.416315732490139,0.125696175794132,0.00222822100945926,0.135476954142956,0.00080559693472084,0.210733322504956,0.0940932777123269,0.297647485047962,0.10337480749472,102,"ZC3H8"
-9.53906251200782,-0.0520167411104404,0.000858505706966718,-0.0664264900604944,-0.103248661906416,-1.12353939184633,0.128618526797454,0.0538206520798052,0.0037929719538735,-0.00977305991701361,0.0105596950243488,0.000510214225103011,-0.00251148038318105,0.00900958460670116,-0.0018557369584927,0.0237369203282726,0.0532935202172223,0.00155695144419115,0.0591584996454674,0.037994235628652,0.702156757265611,0.0640677374174516,0.0567776586377422,0.0034037671714748,0.00506725763054141,0.00430803309110683,0.00412624292972816,0.00464397684278401,0.00442711168369716,0.00464265881454869,0,0.329043399979161,0.581358320696497,0.261498558235453,0.00657806784968324,0.109570599902801,0.0446922271261801,0.343170416421981,0.265131079598761,0.0537720354607918,0.0142395114116353,0.901591579325193,0.588642814527733,0.0418415023637016,0.689366983698306,103,"ZC3H6"
-11.2460266172963,0.0828247784342086,0.00128420125127347,0.070024681193572,-0.0438802541192117,-0.565455632945894,0.165206052793168,0.228833247943863,0.00402884221338074,-0.00801506740470174,0.00432406523384397,-0.0107670830077713,0.00820927692164044,-0.0022978101162286,-0.011453466857727,0.04588725078441,0.0922397083274542,0.00258410954711749,0.0980326045382086,0.0723310288613766,1.28791256656196,0.113747990250688,0.100565183163195,0.00632708968219706,0.00903360423981358,0.00804794950696718,0.00744756932211448,0.00875373416287086,0.00802953237658376,0.00812612313451205,0,0.369223001771109,0.619216666595889,0.475041744118941,0.544077379121197,0.660626645957187,0.146394149929709,0.022877636766892,0.524280712258141,0.374944196687403,0.591068818513061,0.148256389590347,0.34834573176378,0.774748030879148,0.158698417019946,104,"RGPD8"
-10.199907841345,-0.0871043793293324,-0.00239502706670661,0.113027838850191,-0.168632222740081,-0.887161420061556,0.0665632193400447,0.0528068811381931,-0.00252902774763754,0.00639706378741998,0.0147383677854839,0.000267151231742447,0.0095383179480297,0.0121178050167454,0.000615167533103703,0.029556710933554,0.0596087208981906,0.00170018777084304,0.0640091536101429,0.0511173272692822,0.837807860979445,0.0737152793999556,0.0650332962224474,0.00408491345453709,0.00589643004047248,0.00537510897834716,0.00494690211737011,0.00584249813768578,0.00528904884719001,0.00540095213014141,0,0.143941618310589,0.158928670375311,0.0774281620485913,0.00097055879822122,0.289641694889566,0.366537975975781,0.416793002581625,0.535841158014485,0.277963931992848,0.00610726033562909,0.956932181927542,0.102558356861765,0.0219569178220111,0.909317199796594,105,"TTL"
-11.6860555010792,0.178508370056751,-0.00205446741017951,0.0525623627239939,-0.299413642385924,-2.22079446110918,0.185990905898446,0.0304241645649557,0.00224820123709092,-0.0169748885365319,0.0207634280710746,0.00533144913026286,-0.00153216505782393,-0.00123619332083032,-0.000566967126353828,0.063105108993865,0.110459163669025,0.00305351282562599,0.114062877850262,0.125447065194137,1.65165053692682,0.137692524826529,0.118071811405816,0.00826257124271303,0.0117787455752912,0.010681753465493,0.00964582464828422,0.0113017919365604,0.0105864456285791,0.00995595600779863,0,0.106081861979061,0.501061205766201,0.644928334275078,0.0169969920526483,0.178757348622284,0.176769181087799,0.796657672782858,0.785549261083476,0.149543525030306,0.0519169120740194,0.580454522004549,0.892162543332025,0.907041264773519,0.954586990419724,106,"POLR1B"
-11.1587506832879,0.0883165672071546,0.00331705561878079,-0.0975560240759737,-0.0715552414749076,0.312912795173707,-0.0195298865467896,-0.0781045556732082,0.0325335576747821,-0.0160855270337455,0.0204100856107372,-0.00600781905453825,0.00850431230286606,0.0147782788444624,-0.0102410649056761,0.0512286818325954,0.0937823471399569,0.0026492592548119,0.100756344236458,0.0893492651296057,1.22251043323038,0.111345574381834,0.0966486321816605,0.00643068930903018,0.0084899101256347,0.00789735291683808,0.00723153935897038,0.00861262469820054,0.00774842855090076,0.00813142007527954,0,0.346336803078782,0.2105446904345,0.332926002357256,0.423219250424994,0.797982340037342,0.86076623816541,0.419016365296711,4.21220212670281e-07,0.058136930698142,0.00975426159456669,0.406097861626552,0.323434825126052,0.0564867433811308,0.207870152613388,107,"SLC20A1"
-12.094777808125,-0.301328261221666,-0.000332213997838656,0.407531137130277,-0.174540383663226,-4.03433542887347,-0.648031208095619,-0.456136213320756,-0.037458253790938,-0.00721585423154045,0.0421646243217416,-0.027202912666961,0.0115795096020203,0.00662401598029082,-0.0362316476825823,0.0700931626141735,0.133312788784889,0.00380343522370845,0.14323721677252,0.128563854833812,2.15831045602354,0.172444157574379,0.151521108036623,0.0101607356768154,0.015769140965336,0.0134521673244218,0.0123419153612518,0.0145738202116086,0.0128944224889176,0.0127277463377908,0,0.023802003074929,0.930396669723614,0.00443907375226865,0.174585471143517,0.0615936073308663,0.000171332193700912,0.00260920459393942,0.000227297778134712,0.647244613330342,0.00172199346749215,0.0275167594501604,0.426880074410418,0.607453555321894,0.0044179634776749,108,"LINC02966"
-11.5831029850082,0.0754570182599882,0.00195566717598723,-0.105314592013501,-0.0796723065586231,2.80393738807305,0.241132578548957,0.363183342391686,0.00500627600255334,0.00302090355693087,-0.00139653173664752,0.0153068222716359,-0.00726960809331581,0.0184473691621653,-0.0157912251089007,0.0558577798530307,0.111407343533875,0.00304642146001659,0.115694243993356,0.0903981270629156,1.58456452085309,0.137708517246806,0.121467970861315,0.00766170597299646,0.0109584065260033,0.00942369279385226,0.00869204916121555,0.0101865730275013,0.00947744674061869,0.00960819685559946,0,0.498210936347816,0.520902041846423,0.362672878220347,0.378128906467219,0.0768051604485219,0.0799396999243551,0.0027902174087155,0.513488569737154,0.782801565559137,0.882189917506851,0.0782359943265168,0.475446044857487,0.0516007977084544,0.10027622102043,109,"ENSG00000272563"
-10.4994139531286,0.0127242923886158,0.0017662067959572,-0.020354730825844,-0.0792955632810111,-4.905810181944,-0.125474116501011,-0.074019951945565,-0.00437684879177232,-0.0249616707351475,0.0270724462340295,-0.0225022188054291,0.00959174111661082,-0.002954688305479,0.00671634145533665,0.0338196576263321,0.0693443413078229,0.00195879470260624,0.0732217087177108,0.0555730874235726,0.920386741124272,0.0835433225806415,0.0733403368775565,0.00461683592390683,0.0067228416255136,0.0060170968734053,0.0055286329746856,0.00654434215565183,0.00589557056460885,0.00612980257325061,0,0.854410179233509,0.367226666331729,0.781021838185177,0.15361741087888,9.81253443615927e-08,0.133121698953798,0.31284679698413,0.343119713776374,0.000204845817475533,6.81923908384391e-06,4.69882287448606e-05,0.142742577826241,0.61625086433703,0.273216026293931,110,"ZNG1B"
