"logFC_(Intercept)","logFC_conditionXDP","logFC_age_of_death","logFC_sexM","logFC_pct_counts_mt","logFC_frac_intronic","logFC_cohortCohort_2","logFC_cohortCohort_3","se_(Intercept)","se_conditionXDP","se_age_of_death","se_sexM","se_pct_counts_mt","se_frac_intronic","se_cohortCohort_2","se_cohortCohort_3","p_(Intercept)","p_conditionXDP","p_age_of_death","p_sexM","p_pct_counts_mt","p_frac_intronic","p_cohortCohort_2","p_cohortCohort_3","gene_id","gene"
-8.29198679331967,0.0227195101838893,0.00337237979242416,0.0490614935666629,-0.00574384104245764,0.212892939064954,0.00100727812844814,0.0307862527773677,0.0172835063395405,0.0384409877236314,0.00150569855407822,0.0604578700919227,0.00851599415248891,0.0820637478108601,0.0452040968916696,0.0384079865996944,0,0.554504970329014,0.0251075261494744,0.417079238666837,0.500008188954364,0.00948006820953967,0.982222293593267,0.422808321573693,104,"ATRX"
-10.5152139728491,0.0638352297134771,-0.00112167883676121,-0.00433729622971533,-0.102811743115984,-4.25837713570748,0.0900339270782801,0.151141995886564,0.0198196635635795,0.0457994846270697,0.00171547991745231,0.0739032608437318,0.0249619336964466,0.207164757104925,0.0521321522401086,0.0478283590972935,0,0.163378614666314,0.513203832620283,0.953199952948594,3.80947799074895e-05,6.87052020416613e-94,0.0841618066316671,0.00157719544402061,105,"MAGT1"
-11.7399841935472,-0.0157766045902221,-0.00341679441674166,-0.146934571163012,0.0118901227297318,-7.66767314875236,-1.18079064187063,-0.386262602439773,0.0495829995911767,0.111295918103453,0.00443442880143467,0.170717272160831,0.0365713724633806,0.296590442476627,0.132010071109215,0.110470067308162,0,0.887274582224985,0.440994392629413,0.389409053286238,0.74508946396268,2.26696279315031e-147,3.72957355427946e-19,0.000471340328160263,106,"COX7B"
-11.0466595954978,-0.09911912070468,0.00368549399872882,0.0790596940080983,-0.0433607067843416,-2.15812166706777,0.0919743136681261,-0.0309673342433008,0.0298593784750007,0.0692363603635453,0.0026018224533116,0.109046751213216,0.0282770363832055,0.265530046575204,0.0789317804011473,0.0705568232153266,0,0.152256893644315,0.156627759251515,0.468447533241667,0.125171240197468,4.37877975453276e-16,0.243922648651143,0.660734566369531,107,"ATP7A"
-11.3307745973529,-0.010016481564868,0.000235062209550406,-0.059077006936,-0.0653639224168886,-7.10329575714314,-0.606742929260962,0.218746907355633,0.061010979022866,0.136611803247879,0.0053024864894189,0.205965811314617,0.0349190602473978,0.267920489659791,0.162312704515213,0.133865599297542,0,0.941550870172011,0.964640910137818,0.774243110809636,0.0612246657878349,6.91855564053765e-155,0.000185407985765995,0.102242353517386,108,"PGK1"
-11.624968420241,-0.0640153377595911,-0.0027467858161195,-0.0951997991611475,-0.0671015075867266,-5.41754295486403,-0.0527008185075251,-0.0567095546905534,0.0259105550448982,0.0595879084441746,0.00224294066870939,0.0962959005968597,0.0364911935807236,0.303257426058837,0.0671059377813184,0.0645923201661041,0,0.282687886246715,0.220712409836337,0.322850388611803,0.0659385569201398,2.22911793418663e-71,0.432255635192555,0.379964743457156,109,"TAF9B"
-11.7272805680029,-0.199819291067136,-0.00343245287030287,0.261710371901826,-0.0190418019382193,-9.2476393592832,-0.0622406488545312,-0.4329648919738,0.0819168265515495,0.193200539567175,0.00731550567479862,0.28318638244784,0.0345460377735069,0.343485643400113,0.231162758524242,0.184610193789747,0,0.301015354474766,0.638924965235209,0.355401465352346,0.58149606584055,1.1839429746277e-159,0.787737052576358,0.0190121609026064,110,"ITM2A"
-9.61447027456782,0.0545072537658976,-0.000460442724113428,-0.0289018980244212,-0.0140210938397016,0.85177365315299,0.0251669457753769,0.0148230408379566,0.0313622077048714,0.0694082368152378,0.00274654061983668,0.110354904873104,0.0186385407326963,0.178611156910121,0.0821610577683328,0.0698225578783095,0,0.432269542813952,0.866862876105437,0.793398899849936,0.451892614758078,1.85260792445593e-06,0.759366845343187,0.831876215392552,111,"BRWD3"
-13.7515265668323,-0.0836502286430431,-0.00146247351550614,-0.0165101327745264,0.0528529038401988,-0.94822289387562,-0.323575959434811,-0.0755858477908029,0.0436752750809051,0.0978533120331697,0.00358314119030162,0.165686162642956,0.100625383283725,0.971220789971968,0.115109544411239,0.126458342497054,0,0.392632355743195,0.68316059551419,0.920624561032587,0.5994134083235,0.328905599605767,0.00493837454360055,0.55003117253957,112,"LOC124905202"
-11.6513584413554,0.00962884822322938,-0.00317226120021242,0.00976253230525396,-0.019040424410281,0.513858450830833,-0.0343108925823183,0.221613494678688,0.0521605344527459,0.119529847411276,0.00478537138335381,0.195206394652966,0.0629492747886947,0.563903080308078,0.137171256526724,0.123534379684257,0,0.9357950471304,0.507389447355913,0.960113355977353,0.762291895389291,0.362162012204472,0.802485428662592,0.0728224493989856,113,"HMGN5"
-9.88650679135788,-0.129653735108285,0.00370281397526725,0.0526513853507088,-0.0427862138509916,-0.308309863488235,0.061742727339555,0.167701964021154,0.0421813860921058,0.0927606836399268,0.00367186583256049,0.145448060090178,0.021699136010194,0.192166445991296,0.109579246441862,0.0931449762485946,0,0.16219628386903,0.313248819985633,0.717356204395299,0.04863319251343,0.108628183564407,0.573126628596118,0.0717911506619961,114,"SH3BGRL"
-12.1434986575891,0.0404730358224177,-0.000726251778025421,-0.349151601304511,-0.0558838335570952,1.55141134003867,0.246828455253981,-0.0198316639689261,0.0555475527009175,0.127173936764733,0.00497972705336119,0.206734997267633,0.0739485812018808,0.64326077233254,0.144931817298318,0.132679140781304,0,0.750295723061113,0.884046368821762,0.0912415023987569,0.449821860512972,0.0158743242751058,0.0885557115080879,0.88118210917105,115,"RPS6KA6"
-10.2595616896031,-0.0815799433123761,0.00314770030937731,-0.00829920142691661,0.0117875911142345,0.370045671792261,0.21512104860843,0.225143133765109,0.0228939444182808,0.0526582186486102,0.00200772347168189,0.0868585857817331,0.028709148601022,0.279860626124177,0.059712650451241,0.0558964238965722,0,0.121325293675821,0.116928809021397,0.923879225310059,0.681375706360066,0.186084965272072,0.000315044979701966,5.62861406344615e-05,116,"HDX"
-10.1485124732823,0.00690679086265818,0.00115938144389719,-0.0174168858591221,-0.0435306620103924,-0.253407385235213,0.0793987219300776,-0.0842987997926892,0.0207803467488516,0.0481083845212174,0.00182856310289655,0.0777667001599104,0.0221304560050913,0.2088398394761,0.0547136575207967,0.0493424228521022,0,0.885842164087007,0.526054969798011,0.82278586961096,0.0491829240082735,0.224974869571896,0.146733019137752,0.0875538629119309,117,"APOOL"
-11.182891628138,-0.0077594507126393,-0.00578860686623334,-0.0909598931941073,-0.0184117028123072,-2.1189883949986,0.0780344639467683,0.0815302917404852,0.0325581433465757,0.0765429136738707,0.00283178390351161,0.119387216002332,0.0301426603666545,0.289947496730023,0.0870881848876079,0.0758282275467274,0,0.919253685241296,0.0409381799029979,0.446125822858233,0.54131956394695,2.70785609699607e-13,0.370231604036802,0.28228648536224,118,"ZNF711"
-9.23998859677226,-0.0636338085346217,0.00113491528918308,-0.0775006069683605,-0.0636964731075729,0.829053035503139,-0.102275240040414,-0.224035079754176,0.0161991539033005,0.03734767010369,0.00141627837696252,0.0587145287148354,0.0149593099774119,0.135785251865238,0.0431785039487591,0.0373048449141536,0,0.0884142136722095,0.422936975391559,0.186849637766177,2.06280523402535e-05,1.02402920488697e-09,0.0178526064961245,1.90716893947221e-09,119,"CHM"
-13.4948776163571,-0.478806610041376,0.0253323992374679,0.719492372685473,0.372673692136108,-0.896330774964586,-0.149268044840736,-1.02907380285901,0.113629696325769,0.262098875569538,0.00936251211034726,0.428879374324248,0.154142486761195,1.39229862260438,0.300341965712862,0.296481139121044,0,0.0677273300145594,0.00681551058936154,0.0934232385981222,0.01561800080949,0.51971961031413,0.619193540870729,0.000518603667148148,120,"DACH2"
-8.00149299531799,0.0406922709018673,0.0017664898762345,-0.0664123155996639,0.0608913517697904,0.59426002237624,0.284965728842035,0.258944112016876,0.0384021919699034,0.0864730024179286,0.00342259401103621,0.128357153329012,0.0124639669270009,0.129574081244665,0.102699017326567,0.0845680364997251,0,0.637942299859214,0.605766385390943,0.604875195441665,1.03223802978379e-06,4.51263314821238e-06,0.00552414595908814,0.00219891384605236,121,"KLHL4"
-13.8145087365119,-0.354966185212377,-0.0115061554683721,-0.0551275433109017,-0.259698896621834,-0.850934156438331,-0.509168863639206,-0.28033244542435,0.078089091265555,0.181961845732757,0.00675270546059891,0.289405479117438,0.167306264901535,1.10413684598554,0.209435571355541,0.193718216123749,0,0.0510841011327945,0.0883936660417058,0.848928715544166,0.120605637592264,0.440897718405459,0.0150510664701078,0.147864848962036,122,"PABPC5-AS1"
-12.4596320359556,-0.0390383844718399,-0.000465097597492264,0.0497229884188535,-0.13104134177899,-3.48148735139294,-0.318855152915235,-0.258223814868493,0.0521016321940163,0.117018282857959,0.00456037293711239,0.193684609124096,0.0679206646339883,0.477796627393256,0.134713071680197,0.123143193339218,0,0.738674418650936,0.918767195195108,0.797393832701776,0.0536899700171742,3.18001026151942e-13,0.0179367773928108,0.0359989395040156,123,"PABPC5"
-11.9301263622541,0.0132640806868847,0.0121260343662429,0.129456873370785,0.0991323452585411,-10.1035459866567,-0.383712407653954,0.1057623487435,0.0465666029386824,0.103856367295026,0.00413430103673522,0.170456148743698,0.0326356124480576,0.339719184081099,0.119498010780831,0.10801498790373,0,0.898374025710999,0.00335670044139181,0.447569551713015,0.00238508846501296,2.27556125573522e-194,0.00132257391573458,0.327508278352317,124,"NAP1L3"
-11.2413372190431,0.102795233270184,0.002425124771037,-0.335478906077918,-0.0307140799835928,0.154176388661952,-0.063934914483124,-0.0158074554131131,0.0540890381170746,0.123517398133495,0.00482017020352727,0.190981038475628,0.0420010833752517,0.376781078124763,0.142345624577457,0.121832419661984,0,0.405277538761309,0.614879798381413,0.0789845715961755,0.4646150107247,0.682397624064594,0.653321542106906,0.896766177596183,125,"FAM133A"
-10.7110208728129,-0.0314997476530815,-0.00561497691499769,-0.0981984989901217,-0.108169481397475,3.35053683947484,-0.112555698513935,-0.0189890632885884,0.0761674733184902,0.165261305603459,0.00637927259968277,0.25941863744436,0.0392573492211785,0.352762599392321,0.196674384822467,0.169324048524432,0,0.848834520249085,0.378755968250838,0.70503472991449,0.00586214188431294,2.13973578924655e-21,0.56712237262098,0.910707417410345,126,"DIAPH2"
-13.1369520844222,0.0254339439641249,0.00707785108411797,-0.295570077295299,-0.0558549493291341,3.01190852366104,0.223284116890889,0.0645134342926542,0.149584699923464,0.342434833651528,0.0134344619544289,0.538541340816535,0.114808675245355,0.961395014750815,0.396965995096645,0.338714051827083,0,0.940792506309059,0.598302679099886,0.583119019332357,0.626609440364707,0.00173116569272928,0.573791284556155,0.84894416005362,127,"DIAPH2-AS1"
-14.6121037016162,0.381782949447734,0.056518550613662,0.923748890522802,-0.251304272803827,-1.25005889581968,-0.911266228369744,-1.11447070713946,0.231728094183262,0.541475142235754,0.023438564400757,0.821813662911891,0.226306160501665,1.31763394573494,0.580442050752584,0.53236496405263,0,0.480760847270056,0.0158936469285733,0.260997367799937,0.266800220282455,0.342765657428161,0.116426250639411,0.0363104649934636,128,"SYTL4"
-11.9716439353185,-0.0885946394959825,-0.000269471279108578,0.122749711621956,-0.16894532396786,-2.14814698307986,-0.101810250146152,-0.278993117805461,0.0330540145004453,0.075237746152868,0.00288347009520433,0.126819988725713,0.0554355968607791,0.408189149527075,0.0858269597858832,0.082460456218405,0,0.238984368622131,0.92554303982353,0.333091775900577,0.00230679542958057,1.420119873041e-07,0.235532697947763,0.000716056254886444,129,"CSTF2"
-14.1078987368764,0.142162769215527,0.00633569538782449,-0.403207587865202,-0.497978567388391,-0.82622646537263,-0.312879946700421,-0.0453552205759332,0.111448107481208,0.246291440174048,0.0103462533908485,0.408612503718902,0.235956457511308,1.14121451712185,0.282309213154442,0.260871324816687,0,0.563795169886859,0.540295530369258,0.323754171727811,0.0348180594124781,0.469072645200198,0.267737405086508,0.861975091369384,130,"XKRX"
-12.0936695498707,-0.15332484345063,0.0109293886162106,0.164623501602731,-0.011417441829675,0.850189755023974,-0.146264707577365,-0.00961864918997637,0.0813411810124395,0.17835334794015,0.00721383889448699,0.29089781086371,0.051891045073144,0.453957112223004,0.210974442368988,0.182911919363618,0,0.389971530286055,0.129757566107178,0.571451407669538,0.825849964041095,0.0610902644063411,0.488132822215307,0.958061584613173,131,"TRMT2B"
-11.6899096200919,0.328726439238182,0.00582851491423556,0.00886193743874943,-0.0491874307142677,-1.35621022579716,0.210882304604118,0.155799523922938,0.0349645434590494,0.0818899194961613,0.00305723379197471,0.135535170603129,0.0473879598860451,0.434485907374412,0.0926362244720562,0.0860916934151853,0,5.96356383715124e-05,0.0565896610864842,0.947867641204052,0.29928254849172,0.00179985045974912,0.0228187211713284,0.0703434285034918,132,"CENPI"
-13.4557034395372,-0.345943764061751,0.00020121370439075,0.0311403542493227,0.000124346534052366,-6.06473013769091,-0.66741649250053,-0.36893809030719,0.0503041379451599,0.113613763230163,0.00434660524592818,0.18291033045527,0.084115303556834,0.715681152457146,0.13181979228836,0.132234082404161,0,0.0023274940138828,0.963077395564088,0.864814088140764,0.998820498299614,2.36970736915546e-17,4.12498230811476e-07,0.00527018857847973,133,"TIMM8A"
-12.0569139296555,-0.150159450177108,-0.00445575287782818,-0.114112579332482,-0.0181502782146108,-10.1520202339256,-1.13306851866846,-0.141631178475013,0.0597059052157601,0.137372410817152,0.00518539963899234,0.205376774566641,0.0417454201585658,0.335666296849096,0.161476781359706,0.132948852957791,0,0.274357348932265,0.390181516157877,0.578466874611102,0.663718568323434,6.18447904618889e-201,2.26823820977065e-12,0.286737588319404,134,"RPL36A"
-12.3512779251619,0.0258309711106807,-0.00375000295598468,-0.0381004189372988,-0.0726536652984207,-2.81159839989896,0.108080685630268,-0.100292594762603,0.0415910093988616,0.0989450790678662,0.0036805231295268,0.155999190628668,0.0529352960695977,0.462706995793238,0.111971287491053,0.102174722103941,0,0.794043363572791,0.308261029852395,0.807049036977368,0.169908006709854,1.22901302754219e-09,0.334417818229921,0.326307137129882,135,"GLA"
-12.0155921070834,-0.0412332794174376,0.00171151171787747,-0.108354323102063,-0.0507928531007232,-9.97768203354873,-0.653634069623104,-0.434739404961048,0.0639761536449754,0.14102360893191,0.00562028019272154,0.218017499692057,0.0403064508457092,0.303058921546043,0.16533910092988,0.143485591098599,0,0.769991779538922,0.760728506089145,0.61919026183422,0.207609179572909,1.02210492583306e-237,7.70826404849436e-05,0.00244677556789614,136,"HNRNPH2"
-9.16044825036335,0.102639674095964,-0.00191166491330392,-0.0767814381768096,-0.0163048490279369,0.757885258122727,-0.171219137817515,-0.0483433138432925,0.0259473706134299,0.0583299884627409,0.00227644031178265,0.0907027774985009,0.0147331014439667,0.137610224982005,0.0685360633361828,0.0575531357561392,0,0.0784691755444784,0.40104262094324,0.397264424601348,0.268431708816675,3.64011313246262e-08,0.0124813701667079,0.400921248068029,137,"ARMCX4"
-12.1229991506868,-0.0648430793982616,-0.000322388984868087,-0.236526047346521,0.0323533307991319,-1.88243164605847,0.0153547255668468,-0.222529000065497,0.0276563056933298,0.0640659866617729,0.00235889444874837,0.101623333291646,0.0414016908690533,0.410120267871872,0.0724073140220556,0.0727807416179856,0,0.311476106603265,0.891292018635795,0.0199398517471824,0.43453816490042,4.43351564128082e-06,0.832059896137566,0.00223172379546437,138,"ARMCX1"
-13.1200537007266,-0.124785718619255,-0.00922591044141995,-0.0831082272671178,-0.26553118419282,-5.0086241275216,-0.182373953734427,-0.39195419478172,0.0492917891424313,0.114919860176674,0.00428120612351343,0.182830672222322,0.0946645330906249,0.611589197625947,0.12857755533932,0.125418818721946,0,0.277545405553502,0.0311634565442315,0.649422995729056,0.00503212486173855,2.62262342687936e-16,0.156075038567143,0.00177706833829519,139,"ARMCX6"
-10.8112574200095,-0.0153567933094065,-0.00745345671895247,-0.141192230733762,-0.116794601154632,-3.95534731849101,-0.262564170333523,-0.364212576224539,0.0329501543492406,0.0762551611742401,0.00288134026724182,0.11690467399848,0.0268651742430832,0.212313601049113,0.088673516238718,0.0748047868442467,0,0.840396029042082,0.00968712439947144,0.227141429169694,1.37738816114385e-05,1.84415811399838e-77,0.0030662073285237,1.12254961996721e-06,140,"ARMCX3"
-13.6267501966213,0.035135672841149,-0.00787572478890843,-0.63004543801222,0.0582896632218887,1.76935243175866,-0.203075299246946,-0.100513205877786,0.053312116890781,0.120823253541587,0.00452232866805645,0.186671778757104,0.0913805081930753,0.876922960056953,0.139283958365418,0.137509409916877,0,0.77120257165183,0.0815925106496617,0.00073775203306759,0.523552761998926,0.0436243003501471,0.144841952133353,0.46480657246367,141,"ENSG00000261101"
-13.9967496599335,0.081461048728883,-0.0146546508601988,-0.613081866581633,-0.347744689996246,-1.0189213716981,-0.535064434137139,-0.301895155901327,0.0747864777759398,0.170345029448892,0.00657477382801546,0.266532499782784,0.185332509504176,1.02096612052115,0.197597703963809,0.183057807642461,0,0.632499274338547,0.0258191676187264,0.0214360822437337,0.0606101707560073,0.318280696384769,0.00677211475399264,0.0991108975160005,142,"ENSG00000286000"
-11.6915048820253,-0.217658132850125,-0.00165645268119445,0.190087702657753,-0.0127981000626229,-2.01874087168981,-0.279443303409137,-0.287984918193899,0.0384521841154033,0.086660920753039,0.0033106592256833,0.140774587246172,0.038184197736908,0.336111539903493,0.100891717941288,0.0900927988915236,0,0.0120183012079938,0.616836236869578,0.176920279145566,0.737498776920992,1.8996460127358e-09,0.00561019493668539,0.00139088237674378,143,"ARMCX2"
-12.3415214688242,0.0465806706613668,-0.00177761127620413,0.0874088498215138,0.0416776053269097,0.155979820373482,0.036501336520366,0.221233861071808,0.0954667548952834,0.211359198072228,0.00879481227300994,0.338360627033069,0.0567915535884858,0.576011683297088,0.249557766742784,0.214209420304133,0,0.825570317734778,0.839822573277093,0.796151895239164,0.463028102582275,0.7865503927241,0.883712922888068,0.30170106162279,144,"NXF5"
-9.06525194374603,0.0485973527913148,-0.00200933158348132,-0.0351434434068591,-0.0471125883856434,0.165454412298987,0.0544038878388716,-0.0267356372283568,0.0322815477995862,0.0730696188599804,0.00279882907316115,0.109805068827916,0.0122379393597356,0.115676763002949,0.0866058241307589,0.0705772568873047,0,0.505997481944673,0.47280744914706,0.748928141830553,0.00011825496120204,0.152626128064683,0.529887231294129,0.704826156216615,145,"ZMAT1"
-14.1608099259691,0.412633680263306,0.0228860726635294,0.526904686514029,0.42957885376085,-16.5117567257425,-0.349864547183403,-0.690298954292092,0.0880286707241062,0.206013166180993,0.00785555719016774,0.323899911331267,0.0649455551515266,0.860168448395923,0.221445465381063,0.221445958100508,0,0.0451828592262777,0.00357561169523487,0.103789873009839,3.72946294974134e-11,4.00044016434428e-82,0.114126814810407,0.0018255637096731,146,"TCEAL2"
-12.2783438134763,0.0947577548054707,0.000154249351811085,-0.172659244964338,-0.129738302545087,-0.746559590726679,-0.127172510730193,-0.477994539537446,0.0287289703017941,0.0672771327100636,0.0024887171079949,0.109716223385151,0.0607008699847252,0.452614051824229,0.0753792713434544,0.0759620544382455,0,0.158992244634454,0.950579186097129,0.115559300557322,0.0325704747601847,0.0990575849220736,0.0915837627791832,3.12305566201005e-10,147,"ARMCX5"
-9.82896055967707,0.0381465571926026,0.00451201603126525,0.136841586437382,-0.0438840719873106,1.65854020594627,-0.0815538232617,-0.187522958430457,0.0431684384671297,0.0977557597381506,0.00373138851666789,0.151981279772861,0.0203000370740644,0.189482490809676,0.112897007776327,0.096521672786656,0,0.696371569627265,0.226583852292688,0.367915674103268,0.0306356778347593,2.07755040560586e-18,0.470064784510036,0.0520395107666854,148,"ENSG00000271147"
-12.9885581482854,-0.0666871430675026,0.00567085181653647,0.334842324965611,0.00255253913607286,-0.460524605335164,-0.478679059126543,-0.804050907937117,0.0409272994464442,0.0955886842360603,0.00357145036774467,0.166232081404862,0.0729509028677921,0.654922120810382,0.106031179618611,0.109043284903309,0,0.485398083839822,0.112325053032168,0.0439773873868907,0.972087856444676,0.481946941551106,6.3462654453298e-06,1.65974253710011e-13,149,"ENSG00000270050"
-11.7045668806923,0.0852408072748638,0.00433785297350375,0.273753686418712,0.0500223202757874,-3.66908411766929,-0.365283037916668,-0.0117115719056666,0.0470104810923981,0.10591245762147,0.00412362452400042,0.174059410324561,0.0355675642730421,0.338967820973954,0.121547018012767,0.107770325887392,0,0.420921688830836,0.292821805276577,0.115774389941751,0.15960456355605,2.64134127948463e-27,0.00265334919134235,0.913462981885861,150,"GPRASP1"
-12.8143383773489,-0.0252878579648483,0.00508986748520193,0.194348094192397,-0.247991198400155,-1.80496470866778,0.0142943517420451,-0.269670942263035,0.0457885125385475,0.107898402761363,0.0039301770172304,0.178082005877074,0.0853250727040591,0.579093308941043,0.121172004910697,0.11474756189421,0,0.81469983799391,0.195294929972638,0.27512311064432,0.00365580775435593,0.00182775573076714,0.906093453395324,0.0187671828588539,151,"ENSG00000286327"
-14.6638716360838,0.0857070611913815,0.0175195603005977,0.373299484129316,0.297735989586331,-12.1120752121726,-1.73069178009057,-0.611621003494315,0.0802352875997146,0.173162292379131,0.0074385445342492,0.30303594945228,0.0872645977056131,1.10253156345569,0.199592712823868,0.198453867338712,0,0.62063384741821,0.0185107279857111,0.217999389028834,0.00064517446449141,4.47779934570379e-28,4.27901464761276e-18,0.00205662929855016,152,"GPRASP2"
-13.4533026438555,-0.203710812832422,0.000674592308831245,0.0268297680802957,-0.10638977626154,-5.42707629830953,-0.744110971101971,-1.1804580733267,0.0355488689727456,0.0777274658688071,0.00293282064228602,0.122891806424051,0.094502887321412,0.665875885106743,0.0817349778864623,0.107945612475364,0,0.00877148699035437,0.818080228126622,0.827179609311058,0.260257237028036,3.63076341085143e-16,8.71066638424881e-20,7.78251391718912e-28,153,"GPRASP3"
-10.1632767734067,-0.0654828720230251,-0.00188763179717322,-0.0610511357633385,-0.0550400735125155,1.34373534270634,-0.103507816603071,-0.292958322272705,0.022492523059605,0.0520811355365618,0.00198109048387477,0.0833674858528923,0.025882513164442,0.23759146063004,0.0595646261676593,0.0533868285402899,0,0.208636264801725,0.340678935392022,0.463977238283334,0.0334587273290706,1.55253006884782e-08,0.0822566870828477,4.07744103385386e-08,154,"LINC00630"
-12.1112296491456,-0.0280289157302589,0.000776771466271926,-0.0864594134041456,-0.018069170430792,1.51815753291322,0.183944252618432,0.0270495385617275,0.0337191312326188,0.0769899172737199,0.0029345604007459,0.127294167704316,0.0498714528086702,0.4664215490957,0.0873828914703005,0.0850302787109639,0,0.715813530945,0.791242329056636,0.497005101895675,0.717116725015767,0.00113430558072677,0.0352880546605972,0.750396533244115,155,"ENSG00000239407"
-13.5190947820663,0.106041759995438,-0.00268104050685291,-0.453018562735454,-0.139772050732803,3.10266745072264,-0.061129339668652,0.0508758440906185,0.0552299866549034,0.123519521926915,0.00472885231348227,0.201584013056583,0.124891380688632,0.911075063990718,0.142498428121817,0.140050627541196,0,0.390615311478444,0.57074561110533,0.0246212378435155,0.263076623256101,0.000660426630170016,0.667935920720663,0.716405054018422,156,"ENSG00000286846"
-12.8742366761593,0.103981990030579,0.00681469205151563,0.56589659306328,0.324028032518157,-16.0342541263889,-1.26905631444446,-0.37427349529828,0.0938228366574476,0.219849011512805,0.00823607256880688,0.325709578750438,0.0399906302733169,0.508823145282015,0.253579860703589,0.21055747050735,0,0.636234572638408,0.407998987516172,0.0823118414756162,5.37974248682262e-16,5.86924878580823e-218,5.59889839955275e-07,0.0754800842656141,157,"BEX1"
-10.1770956477962,-0.128152998434696,-0.00452901888079067,-0.0375791283005711,-0.100915570650036,-6.46291132179972,-0.38437677092929,-0.355720751230159,0.0317903892687254,0.0710154003304932,0.00276996673429656,0.109577615055018,0.0188073982754169,0.146361220539128,0.0836584139265743,0.0709447094812277,0,0.0711403698603882,0.102039718851502,0.731639609931493,8.06189188739601e-08,0,4.33584581473536e-06,5.32944450105428e-07,158,"BEX4"
-12.2942579884057,-0.196619165536725,-0.00278307866878845,0.0554332192257598,-0.0409396538265069,-7.1780170786396,-0.0829797709735339,-0.11765382413991,0.0357068888928851,0.0820395096897309,0.00309787684031771,0.131495984534015,0.0438886879337416,0.379979301326033,0.0930169330818919,0.0887891651222949,0,0.0165461739560443,0.368981606471922,0.673347473779951,0.350919879319191,1.36423264194402e-79,0.372342993866547,0.185140595314146,159,"TCEAL8"
-13.3997308816796,0.0179332593166451,-0.00194684382659944,0.102025774939406,0.22507382705092,-7.09152276258455,-0.0491581535857922,0.114145084221967,0.0503150120964513,0.114860465368181,0.00448910098878766,0.191837532998206,0.0548313298982981,0.696718904022572,0.12911620385382,0.1316028704756,0,0.8759299007871,0.664519131667921,0.594840782846961,4.0459510276892e-05,2.47456247590792e-24,0.703405092622756,0.385753038525794,160,"TCEAL5"
-11.4417480079828,-0.098313386092928,-0.00270572428227537,0.0610849160397356,0.0206815745195036,-7.45624067308637,-0.525577529735981,-0.2518060666473,0.0495222208991983,0.11184506663988,0.00430177462749411,0.172522296531161,0.0305737992739756,0.269132150903949,0.130047854028095,0.112030637669322,0,0.379393652609282,0.529363051263833,0.72328665651689,0.498756475821206,6.11915350757069e-169,5.31293223973912e-05,0.0245982865513181,161,"BEX2"
-10.9357262713845,-0.121009105344623,-0.000863004816192032,0.00382517815442402,-0.115363494346351,-6.41325384131156,0.0205741762829706,-0.193823593548458,0.0437663852607643,0.101689174116544,0.00388277640357775,0.153358323968774,0.026160970038258,0.217191405199534,0.117355381005412,0.0980619813656806,0,0.234050303008117,0.824107693071745,0.980100629200955,1.03487160222349e-05,1.25425786561416e-191,0.86083200775428,0.0480934597924621,162,"TCEAL7"
-12.3999835493591,-0.249788306480364,0.00559012537754539,0.105147290897359,-0.105989907075188,-6.62355824828113,-0.413275410424261,-0.344555329102808,0.0446463812203192,0.101203242066074,0.00393905944778768,0.164405208298562,0.0559999440974943,0.427887987585909,0.115631155011929,0.109153861058659,0,0.0135800181104138,0.155854611467726,0.522457524099722,0.0584005971767761,4.76021812771099e-54,0.000351456684487346,0.00159618884591077,163,"TCEAL9"
-10.8654330957924,-0.068098009157646,-0.00670186705026673,-0.0712996449249739,-0.0189170430885772,-8.61484481869355,-0.930124480383118,-0.40798682874707,0.0385042639221515,0.0874246120631579,0.00341896779103661,0.131393896459707,0.0240524074057034,0.19950369718555,0.102692352589816,0.0854507720719439,0,0.436018551284478,0.0499722002627747,0.587377373184804,0.431578888117128,0,1.33611647470953e-19,1.80132103264651e-06,164,"BEX3"
-12.5062852442099,-0.0189184896018858,-0.00781246429250342,-0.147461999749526,-0.369980572441529,-1.27680055571499,-0.207324356448381,-0.243281275764805,0.0519929688587893,0.122688896963577,0.00457921691105763,0.192617671004116,0.0961505043400193,0.595397297382881,0.140740050134542,0.124374658847393,0,0.877452931033045,0.0879950596694126,0.443933160509443,0.000119119256160777,0.0319967372098026,0.140723712174553,0.0504609460271872,165,"LL0XNC01-250H12.3"
-12.0235238231871,0.0954406938457135,-0.0057144644342224,-0.017655029577775,0.0720393151441616,1.47784746038388,-0.234621187541352,-0.12510174083325,0.0354187714063696,0.0821723562266865,0.0030393586505509,0.135488827032381,0.0462011054345091,0.481956693755632,0.0947995006801774,0.0869873372582639,0,0.245450978373615,0.0600869981575852,0.896324201953765,0.118935984170601,0.0021669017493498,0.0133265994708839,0.150388557742073,166,"ENSG00000234405"
-12.1082366323876,-0.0161821756434067,-0.00183011982499567,-0.130437747099493,-0.0729182642086838,1.72181677695214,0.161289223360959,-0.00783187342178765,0.0431495616541911,0.10059604350367,0.00372283154101584,0.160297956009559,0.0592088647544712,0.516246542360648,0.114692755472861,0.104071348859187,0,0.872201349091933,0.623006732209505,0.415805036771218,0.218119836446594,0.000852194814236345,0.159643338293411,0.940011946538245,167,"RAB40A"
