"logFC_(Intercept)","logFC_ct_for_deg-Mito_cluster_patch","logFC_age_at_death","logFC_pct_intronic","logFC_SortedUnsorted","logFC_PC_1","logFC_PC_2","logFC_PC_3","logFC_PC_4","logFC_PC_5","logFC_PC_6","logFC_PC_7","logFC_PC_8","logFC_PC_9","logFC_PC_10","se_(Intercept)","se_ct_for_deg-Mito_cluster_patch","se_age_at_death","se_pct_intronic","se_SortedUnsorted","se_PC_1","se_PC_2","se_PC_3","se_PC_4","se_PC_5","se_PC_6","se_PC_7","se_PC_8","se_PC_9","se_PC_10","p_(Intercept)","p_ct_for_deg-Mito_cluster_patch","p_age_at_death","p_pct_intronic","p_SortedUnsorted","p_PC_1","p_PC_2","p_PC_3","p_PC_4","p_PC_5","p_PC_6","p_PC_7","p_PC_8","p_PC_9","p_PC_10","gene_id","gene"
-13.4669846191792,-1.15992116861526,0.0187450602753318,-2.86700586940593,0.491452475195467,0.0235127522098527,-0.023079694126173,0.00419955098320387,0.00226533843160543,-0.000260621668417391,-0.0225602098112019,0.0122359818820725,0.0352056387280132,0.00339021207730156,-0.00617937481408312,0.118756940320818,0.845353291208074,0.0128969407099276,3.26906119842632,0.259877407704583,0.00853831542072739,0.011582782935292,0.0083300548391414,0.0141755022128372,0.00797898974638831,0.00887629981747634,0.0115928596288132,0.0125031515034117,0.0199523961319401,0.012918638753059,0,0.170027921373855,0.146098813848289,0.380480125259368,0.0586118647297068,0.00589090356363246,0.0463067710002802,0.61415986731389,0.873033445990772,0.973942937442986,0.011033904297696,0.291207807535078,0.00486648524429045,0.865076957225496,0.632415218329878,139,"IQGAP2"
-15.9520371331621,1.46804249090272,-0.0602895290173179,6.44148845861571,-1.5802036376686,-0.0168174247682558,-0.0283858100027411,0.0288706432759045,0.0768274871421819,-0.0277079215253942,-0.0409231150857624,-0.0212672618851644,-0.00156431629280236,0.0207494306631275,0.0160150542502136,0.345385735671866,1.27765458527883,0.0283660808872866,7.46755185878704,0.813767207596747,0.0174874393011566,0.021581276712036,0.0163411188816176,0.0289076293879984,0.0170049831107104,0.019184359037862,0.0242389663330433,0.0246607066975993,0.0331952027621934,0.0247307439372735,0,0.250550373984545,0.0335524840734031,0.388359034138448,0.0521567818601695,0.336207379470047,0.188409771502109,0.0772703979831041,0.00786784726962068,0.103228343360716,0.0329124249374136,0.380269573896586,0.949421268078082,0.531923035253995,0.517258752980506,140,"F2R"
-15.9231128661031,-15.9122756149315,-0.0239607771688114,-2.15666087711087,-0.348980394614236,-0.00697122992901403,-0.0132268280304637,-0.0204265440924352,0.00928163069864921,0.0167072394722253,-0.0088427517028823,-0.0147953605265563,-0.00180607036212026,-0.0272046147422184,-0.0106737679992817,111.041374395539,1136.4990648192,0.0166222762147675,4.07093494948572,0.334080375493214,0.010435617781668,0.012970444895728,0.00999055734979299,0.0164497126699045,0.0101703663390181,0.0109641928094584,0.014791212954715,0.0149291445094172,0.0273097049978412,0.0153008463064898,0.885975849188679,0.988829076382717,0.149447451489617,0.596271123385442,0.296207832032723,0.504119080396865,0.30783911084253,0.0408957856814619,0.572588954687079,0.100437311416462,0.419947763588824,0.317174825919977,0.903709929336767,0.319176342099313,0.485431567456562,141,"F2RL1"
-12.1358429030627,0.691597406908578,-0.0121565332341703,3.81286054942601,-0.140364620017945,-0.00612825174545681,0.00592574108219159,-0.0324019362349718,0.0359909116646415,0.0110350790090636,0.0255173105114106,-0.0301525516218536,0.00192962512881006,0.00883707127943949,-0.00822127450258714,0.0638398793110563,0.376384099753761,0.00703477179896726,2.03459598899717,0.147182734604957,0.00484317472586603,0.00609349523127322,0.00459407269500932,0.00773371042116692,0.00467352621112603,0.00532520848702428,0.00706036755029035,0.00679769461800691,0.0104505279715904,0.00731467538340699,0,0.0661393989149331,0.0839768186067708,0.0609285509429973,0.340247746547343,0.205750284519852,0.330816800884765,1.75116877632776e-12,3.25919908789699e-06,0.0182164405698434,1.65295270767545e-06,1.94880196361184e-05,0.776514116217178,0.397770327941733,0.261037421965066,142,"S100Z"
-13.784304751565,0.514546865602653,-0.00951766859171496,2.8919739022758,-0.579503985216201,-0.019878184949986,-0.0209725337089902,-0.0149535391059308,0.0279079251621634,0.0196167553243584,0.0141763773072541,-0.0116656665313617,-0.00316140234497675,0.00734138573597928,-0.0298886522115016,0.116376146561035,0.670681583503945,0.0116302506824442,3.27231536650879,0.264782073455075,0.0077937610756663,0.010089148539412,0.00717864195547484,0.0127764491996458,0.00720059781323048,0.0080687606021593,0.0108679566562852,0.0108785490542374,0.0155191071361626,0.0117395172910372,0,0.442962653028338,0.413154764630551,0.376820425194741,0.0286253930437139,0.0107560711193264,0.0376429217304423,0.0372457904534131,0.0289383303705691,0.00644334276342936,0.0789270003435633,0.283091607919575,0.771350510820309,0.636174192839464,0.0108969411199977,143,"CRHBP"
-10.3247823003254,-0.360348925650073,0.00306091810071616,-1.92776110566726,0.10537047169365,-0.000569420395813669,-0.00152690155492381,-0.00117236230749886,-0.000413280768566181,0.000974187122011346,-0.0015986392384728,0.0038395051968987,0.00342715077372184,0.000532111283611638,0.000906800475061063,0.0210783644674267,0.147225722820112,0.00229493230897886,0.574652278593723,0.0415858707418732,0.00152220618442867,0.00188717146221114,0.00136633062960975,0.00221584802672634,0.00134197667666916,0.00148190442616107,0.00195991384744666,0.00203811275706919,0.00297751167763395,0.00215088771310132,0,0.0143813254336699,0.182278355021773,0.00079463538273401,0.011283162096356,0.708347971698466,0.418460333177696,0.390872003405446,0.852043792559787,0.467878946369783,0.280688706754111,0.0501107570175425,0.0926597259088997,0.858165371448871,0.673321684989901,144,"AGGF1"
-12.4699306921859,-0.278676784551635,-0.00478695272495283,-0.356888599587853,0.126907564191052,-0.00441153611301338,0.0106933562662973,0.00285374934572839,0.00935068567587084,-0.00856585112922346,0.0138097925780199,-0.0193010661386155,-0.00501764282149816,0.0113983218844871,0.00976969478991732,0.058642703008122,0.401297851488444,0.00627478607703721,1.66525092157074,0.117590182255555,0.00433168268534436,0.00541427625118259,0.00386405102745409,0.00632613204575538,0.00394193691721023,0.00436498506627951,0.00588671768748667,0.00578091217175562,0.00786894369306704,0.00612253551382858,0,0.487407090045364,0.445530789893352,0.830301258365488,0.280482511383851,0.308471401476281,0.0482647804727843,0.460187454160397,0.139379749253847,0.0297798932652564,0.00155741807781655,0.00104268557144172,0.385412225433484,0.147471692110545,0.110557070293684,145,"ZBED3"
-11.0582122052601,-0.0348999428301344,0.00952005881683003,0.466386885559289,-0.0668270078074887,0.00102534546428408,-0.00674075395357421,-0.00479227877783323,0.0109445125765238,-0.00726805052913477,0.00289317569203345,-0.00316602896154826,0.00562975991895224,0.00435192397764303,-0.00269545046165761,0.0341960699322023,0.2127727388558,0.00414276304018047,1.04405593197397,0.0781605651002734,0.00266114086764128,0.00343932004034135,0.00243561398391922,0.00419553690934974,0.0025384264846759,0.0028592134123056,0.00377574601783837,0.00376362314555788,0.00560781331526274,0.00390665142663476,0,0.869711854117186,0.0215619354355168,0.65508677061609,0.392553098056909,0.700012965692079,0.0500064393040641,0.0491157485294984,0.00909112283081571,0.00419371244072381,0.311596298641787,0.401740145685975,0.134696610303775,0.437721522084753,0.4902165664535,146,"ZBED3-AS1"
-9.38343011478555,0.709896567607024,0.00807246738237081,3.99246870244441,0.04298691504292,-0.000463010146281051,0.00339335490476567,-0.000416152671844527,0.0254195999538524,-0.00776544768506484,0.00708159972242688,-0.0029269541367566,0.00647122271233444,0.00317785275726605,0.00373505214378583,0.0194329790493442,0.115480965519071,0.00233444238141021,0.607782304138195,0.0447433515034895,0.00149000821909322,0.00189946872004571,0.00138948970950304,0.00237497165758391,0.00139817458354281,0.00158565193776322,0.00209751127199225,0.00212818946160635,0.00330163431390243,0.00222036347944139,0,7.88111381173374e-10,0.000544231127292858,5.06840956065052e-11,0.336680805818981,0.75599573862887,0.0740222518337199,0.764558295392644,9.84108437308243e-27,2.7922142795249e-08,7.96772575993742e-06,0.1628827641145,0.0023601524250452,0.335793982143069,0.0925338445696529,147,"PDE8B"
-9.98233132394104,-0.262595312288695,-0.00566439675468291,-0.105327973297628,0.00505270889284547,-0.00254783345850799,0.0013685612393253,0.00127967615487456,-0.0027852248398114,-0.0028187743859708,0.00105008404997272,-0.00224069676800964,0.00602710034313932,0.00011416170731588,0.0067247978395183,0.0193050487596944,0.132103935257152,0.0020863148588875,0.527241581714455,0.0387559810262203,0.00136554803959151,0.00170947020312332,0.00123478183097765,0.00204468477960038,0.00124252206229735,0.00135878231891164,0.00180979750449656,0.00185283308851777,0.0027537983816425,0.00195872590453201,0,0.046834559333892,0.00662707910388988,0.841659096413417,0.896271829731118,0.0620699748679311,0.423377006437674,0.300035109197135,0.173141683670039,0.0232932085398981,0.439633315756286,0.215681754024221,0.00114229440580614,0.96693229964693,0.000596389525165687,148,"WDR41"
-9.54982387999644,-0.401211239155909,-0.00293350261234967,0.802333960836128,0.0427868984369569,-0.00361166848873318,0.0046233228864089,0.00174297105275144,-0.00268533427200163,-0.000649527861154345,-0.000643165895989108,0.00159581326938319,0.00215449023325788,0.00387927153048917,0.00445754380661185,0.0163495696089271,0.109969401409178,0.00173188770477647,0.435151169421899,0.0319629135205958,0.0011313945232795,0.00140473236985201,0.00101859884153296,0.00169733862330194,0.00101781971224092,0.00110759971523428,0.00146502327863302,0.00152124372824851,0.00217621715262759,0.00161555782353011,0,0.00026388908022153,0.0902998677595557,0.0652115440521466,0.180687246718728,0.00141180183633287,0.000997438661310813,0.0870542150974738,0.113630127603505,0.523372068955826,0.561453165400725,0.276032622570086,0.156696779839139,0.0746554196174217,0.00579544045417821,149,"TBCA"
-9.6645757506893,-0.213781881987571,-0.00106136059048204,-0.485898776830663,0.0744184386001006,0.00144932635280806,-0.00509904227364934,-0.000621035129943477,-0.00170116319868211,-0.000233114507342401,0.00274469737355517,-0.00390844719675079,0.00081953169671117,-0.000641799754289319,-6.46236627955814e-05,0.0169319273472215,0.105530727234448,0.00193918925270452,0.490851080224716,0.0357358186119786,0.00124370221331463,0.00158237041984953,0.00114079506381938,0.00192228214071312,0.00117515762729205,0.00130984575207669,0.00174224410371089,0.00174756118423388,0.002636305857632,0.00181300091111767,0,0.042787484548153,0.584157655912784,0.322217728824964,0.0373004070723927,0.243884512027852,0.00127118212957252,0.586174509740073,0.37617248284691,0.842756593596836,0.0361322907652475,0.0248748493962445,0.639100107723375,0.807659431163309,0.971565758208668,150,"AP3B1"
-11.9489537612311,-0.141783144617958,-0.00702974409391796,-5.09044709104975,-0.169803475919573,0.00156882204914099,-0.00978068643583443,-0.00269076568795832,0.000124145147792977,0.000702401654636395,-0.00105835373293367,-0.000353797212983978,0.00247522685596525,0.00959637809944765,-0.00181536309228111,0.0442477863451009,0.316004651229998,0.00511109125691461,1.27529763529686,0.0970402056692776,0.00333178936595646,0.00417488543380996,0.00306487918784944,0.00499706369468516,0.00301189491325268,0.00330608507974297,0.00436908620648893,0.00451777743062481,0.00600798195161086,0.00473537541067742,0,0.653666674773745,0.169010549966349,6.56357210790292e-05,0.0801483410378636,0.637737347207824,0.0191425293671938,0.379978820789067,0.98017969865408,0.81559894896783,0.748875123219334,0.935459930824197,0.583770205086366,0.110205209865997,0.701451358352674,151,"SCAMP1-AS1"
-9.11569004663256,-0.454640383472584,0.00214697006003687,-0.44810329454392,0.0291551319945652,-0.00581130808802411,0.00454385381644176,0.00191525226112051,-0.00215435648466196,-0.00136325561182988,0.00375647489091663,-0.000670839066249936,-0.00109587813369634,0.000956492748693334,0.00770277131842051,0.0134875097744361,0.0873251468472394,0.00136034991691159,0.331591071616857,0.0241310408293344,0.000874015373345007,0.00108905020124016,0.000778161024702669,0.0012810367737101,0.000773648517351238,0.00085231358686587,0.00113178133280582,0.00116712862380948,0.00171008310302513,0.00124706017185462,0,1.92649392949835e-07,0.114508558409601,0.176575907512471,0.226970206893577,2.95137170629207e-11,3.01528504593979e-05,0.0138452146592782,0.0926214333735886,0.0780503160268553,1.04625680880459e-05,0.553362856346409,0.347755222940271,0.575939730178215,6.54370856119499e-10,152,"SCAMP1"
-9.9715009187234,0.126329160941947,-0.0219599396258498,0.770794173519408,0.0251833113672073,-0.0050188159461468,-0.00705307826110677,0.00240379911985072,0.00569723392505591,-0.00652832936204358,0.00593656546312503,-0.00850797799361061,-0.00954632011122803,-0.00488330743633413,-0.00688014248808308,0.134120928672186,0.125125033279128,0.00982994420477444,0.636053078717122,0.0480207846032827,0.00156778546386845,0.00198502859339385,0.0014303743448927,0.0025380410970666,0.00151045824249043,0.00165361451491689,0.00222475810164898,0.00219818193535343,0.00337282739263131,0.00227898835303534,0,0.312675756475103,0.02548411545864,0.225573867694786,0.599982806904226,0.0013685010541404,0.000380666366003809,0.092852595020474,0.0247850423583945,1.5456140929554e-05,0.000330609418127267,0.000131183491140684,1.40661989252721e-05,0.147662381607121,0.00253655843491378,153,"LHFPL2"
-9.85731144914579,0.0569700400184098,-0.00445099095562067,0.434944691747877,0.0203750584075083,0.00130611975157429,-0.004693263210567,-0.00244640222696933,0.000597741301746654,0.000987743490217497,0.00773499235898838,-0.00531355342922247,-0.00297329206884028,0.000365075338816675,-0.0059956912328919,0.0205217294078294,0.126201160565969,0.00249202337771034,0.643890732993081,0.0468059834086311,0.00159181628260813,0.00202516724382566,0.00148561893133157,0.00254826618661761,0.00154785594704619,0.00172680224277021,0.00230431633014976,0.00230120414754906,0.00352228867516038,0.0023540953578049,0,0.651685089271558,0.0740838476670357,0.499361602113951,0.663338268176561,0.411918782010134,0.0204781731748718,0.0996150825732077,0.814544171101789,0.523384780677199,7.48624092094679e-06,0.0211154832371986,0.196336631996459,0.917449333662237,0.0108678518468733,154,"ARSB"
-9.57731165064992,0.172408984280217,-0.0124450039805007,-0.321827689361127,-0.0925036523568269,-0.00459745418012651,-0.0105135355864384,0.00238134043652917,-0.0083405535510845,-0.00651613480247733,0.000499559193984948,0.00204313919236242,-0.00314078571321531,-0.00130739231835924,-0.0062450650963202,0.0178253726016807,0.115353569708209,0.00212875741941761,0.528904797287061,0.0394388109823908,0.00135760237311851,0.00171083482349167,0.00125385600068605,0.00208856684056822,0.00127113466789398,0.00138424523253291,0.00183090048741063,0.00188578890874141,0.00279067542145088,0.00196694973974854,0,0.135015382208139,5.03124750992454e-09,0.542869544951396,0.0190016804375329,0.000708028687716101,7.98294686513152e-10,0.0575363902281708,6.51232486494621e-05,2.95593890516889e-07,0.718182256165733,0.26445621154495,0.0958125905998471,0.639437092453727,0.00149836587210494,155,"DMGDH"
-11.4483148767455,0.296168816694973,-0.0114675096018088,-2.99582482090582,-0.0830506835623253,-0.0065543634440934,-0.0150084557969944,0.00645713472143427,0.00615230369364117,0.00878224133327422,0.0237647092232957,0.00179891953869455,0.00585855785768831,-0.0173410362797919,0.014459347900293,0.0444705873036466,0.294074263277868,0.00514017635991524,1.35085171783115,0.0984065823482059,0.00338860057797429,0.00438603133947577,0.00296622737027688,0.00507513683189929,0.00305678811782719,0.00349673702938017,0.00467745991358426,0.00464099308678988,0.00789268396606473,0.00482265931765537,0,0.313875894480332,0.025684013935431,0.0265732252043971,0.398694800028335,0.0530837475086293,0.0006219064741176,0.0294891777494948,0.225419029374977,0.00406556616440407,1.07375213302099e-11,0.700538791344,0.206822854222042,0.0280131211332606,0.002715700115265,156,"BHMT2"
-14.3301309018938,0.450990121600161,-0.00974727044350123,-1.88215620572936,-0.278441443601628,0.00309773337742325,-0.0215469512244327,0.00957612558706749,-0.00989063381867854,0.0184837667890617,-7.32708277917021e-05,0.0243485711849261,0.0213988051407951,-0.0128668619804992,-0.00573235416136478,0.141803512472106,0.946961981919929,0.0149636878755404,3.91256442813115,0.306216971558531,0.0100841993142351,0.0128068029334582,0.00910038266724824,0.0153017016123548,0.00853416427974945,0.00942851760531002,0.0126737394260005,0.0134119796163228,0.0234956017947842,0.0144706590918715,0,0.633896674909358,0.514791581428772,0.630477859068674,0.363194631762821,0.758701157518843,0.0924794094306675,0.292672369216152,0.518036677565807,0.0303222294041573,0.993799547683507,0.0547086559731682,0.110600608894142,0.583946992247651,0.692004439247941,157,"BHMT"
-9.31096573862389,-0.0783751384895077,-0.00862535502049101,1.33687169179725,0.119287940048876,-0.00130161664534129,0.00144371158398014,0.000554356312922754,0.000803827953859562,-0.0039000637231956,-0.00246921401910064,0.00402620834189918,-4.82279150874687e-05,0.000230375047144008,0.00446175152363451,0.0514241470115793,0.0829031051983523,0.00383864544966184,0.374572630192335,0.0279135597518394,0.000961897942211216,0.00120120751309086,0.000866579995502748,0.00151788076399713,0.000893206569880815,0.00095855443652641,0.00126718209873015,0.00131170503035057,0.0019317933863695,0.00138447098862085,0,0.344463672354685,0.0246413807740835,0.000358266200383642,1.92448624917151e-05,0.175999598017231,0.229408637752992,0.522363836277228,0.596408345632351,1.26332719077885e-05,0.00999573441189098,0.00148656957984853,0.970670509101392,0.905073732889811,0.00126983077006597,158,"JMY"
-8.24080118242785,-0.341173072589396,0.00963246807279682,2.28387215055255,-0.0121291758379194,0.00116454114917249,0.00570622340947209,-0.000699206115368922,0.00413501624240256,0.00572925791794042,-0.0118688258249201,0.0166300504096735,0.00333352035691555,0.00490148320467758,0.00979944845158189,0.0820109732491665,0.0679829338741781,0.00582009043262166,0.315526188656187,0.0251609718739135,0.000812288636841363,0.00101941385834607,0.000743631136600877,0.00130691043863034,0.000761145569349951,0.000806519833223007,0.00104743869252593,0.00112477367816118,0.00165337594670233,0.00119341407783925,0,5.20736273450993e-07,0.0979168860389752,4.54354835615101e-13,0.629761129303725,0.151670921328108,2.17398023707816e-08,0.347084554729613,0.00155636592329557,5.18592379211818e-14,5.08138424245914e-49,9.16350981075971e-57,0.00303939344413627,0.00303145320527419,2.18856172656361e-16,159,"HOMER1"
-8.92203549517029,-0.453303991614615,0.00350980508966423,1.69231321965401,0.0629009228374321,-0.00386878686891036,0.00640580878787819,0.00535038368936057,-0.00281179384847685,-0.000158696699142321,-0.00156321640587371,-0.00363156909445264,-0.000490563691349314,-0.000235310913405138,0.00450084293978165,0.0128971499478767,0.0813246451609537,0.00134268799296199,0.329767219738062,0.0240978425832252,0.000857062609534219,0.00106382498718214,0.000765425499616883,0.00128490747405534,0.000775456488254632,0.000856134573091342,0.00113077176854683,0.00116187260793591,0.00172313611073324,0.00122464232807012,0,2.48948358018164e-08,0.00894853933828858,2.86920534946982e-07,0.00904812430544088,6.36140281647891e-06,1.72821446772901e-09,2.74734114390105e-12,0.0286460107297817,0.837846062464379,0.0678652753759036,0.00132005139196243,0.672865802158486,0.891378849679456,0.000237634692000595,160,"TENT2"
-10.7782206265312,0.818999873014306,-0.00484708800935888,-0.574423704617142,-0.0094823680950136,-0.00203905651390383,-0.00664410647461085,0.00498625852441012,-0.0135736501928083,0.0115739746960575,-0.0164104177044299,-0.00832674397704246,-0.00259584197974015,-0.0057513750199066,-0.00603881723538113,0.0313249910834204,0.206246235439433,0.00403082525245447,0.991440941279377,0.0765769617285791,0.00257487207027097,0.00327670155921665,0.00242589610802918,0.00414618701739787,0.00251869602859598,0.00283812247668216,0.00363408101062544,0.00373545107855876,0.0055914583606185,0.00379752422700654,0,7.15773016194884e-05,0.229167883097059,0.562330991556049,0.901451502185209,0.428415517143204,0.0425927854830861,0.0398375346182331,0.00106124081912444,4.32282775624363e-06,7.37568713567026e-09,0.0219464796225891,0.48710504951385,0.303667598082319,0.111790074114139,161,"CMYA5"
-16.0149025577356,-13.8461595188152,-0.0324792607313308,-0.123319613461126,-0.145111279436537,-0.0194684446198733,0.00393509484384722,0.0202568834874235,-0.00817638411500398,0.00796643929785983,0.00344042277288553,-0.037016423386611,0.0151927354887129,-0.0426495760297386,0.0118236109482846,110.28243013873,1128.73127876533,0.0167935679849925,4.15102993093381,0.333321300355722,0.0114510215551536,0.0135866507768742,0.0100952917478145,0.0169121682484155,0.0094474976940295,0.0106648211514732,0.0145374793382337,0.0144756041783951,0.0296378482916899,0.0161679032114427,0.884539408839989,0.990212586426352,0.0531094654780992,0.976299774832211,0.663308720946705,0.0891028733101293,0.77209969765969,0.0447957435900205,0.628768010769665,0.399098295217674,0.747001640429037,0.0108879308195962,0.293929341465513,0.150143713167156,0.464595049309766,162,"ENSG00000250258"
-13.3026513873595,1.5784009435202,0.00265815246553531,-3.27883545273344,-0.0299891457311878,-0.0151506224718137,0.00036902738827191,0.0199780571627173,-0.0236358158573928,-0.00215804389571616,-0.00610010732245472,-0.024665885407283,-0.00219146929547077,0.00390451375078499,-0.00371798007563537,0.0837637710069083,0.57324904012,0.00987716697960697,2.34504689186906,0.17952367140288,0.00657719893808403,0.00818958573887304,0.00595161869014213,0.00974435463852453,0.00576778067848655,0.00657656109703954,0.00838335947112813,0.00863309300642444,0.0115916457094872,0.00939998405991844,0,0.00589744309880421,0.787836616629342,0.162054183230228,0.86733195018544,0.0212503450649088,0.964059031344226,0.000788662498844673,0.0152834967718835,0.708289012106707,0.353639617749363,0.00325843537427186,0.799615145610465,0.736238570608982,0.692451442117201,163,"ENSG00000286818"
-10.3041556213579,-0.466814971355064,-0.00889438893808317,-1.56450033247455,0.0768439069533081,-0.00437365239127109,0.00100069278440974,0.0021421245013829,-0.00333664135652837,0.00206559494994447,0.000259078314961426,-0.00266114075027848,-0.00118440869894629,-0.00296406821235203,0.00665097954944878,0.0221475542422311,0.16228950754104,0.0023600410863594,0.595779806517823,0.043190048934089,0.0015637170008119,0.0019427380866451,0.00139621177149353,0.00228231597089653,0.00139217952224202,0.00153832093399767,0.00203440834186501,0.0020908645035846,0.00315611105926996,0.00221632538095586,0,0.00402196970243678,0.000164071538493921,0.00864022472904754,0.075206326137458,0.00515860736947812,0.606487316408504,0.124970523020179,0.143753768467809,0.137885057969471,0.866255788244931,0.19085086297348,0.571075399039376,0.347652677012131,0.00269179474243841,164,"MTX3"
-10.4392680569287,-0.213646317569979,-0.0110261902931454,-1.21686004934985,-0.196518981686614,-0.00353538708537314,-0.0124835037235487,0.00222734551097732,-0.0060786291652978,0.00479727312702455,-0.00145320378462321,-0.00552403677122362,0.00165273893442174,-0.00524770690032615,-0.00548870603517549,0.0252771688309013,0.179170296586504,0.00291172243214986,0.753867629643956,0.0566812716489154,0.00188461824813452,0.0024070113063639,0.0017243500969924,0.00293705518965508,0.00175611399780346,0.00196325011576454,0.00259287890321007,0.00260255247797993,0.00408814304844314,0.00278075047810239,0,0.233096443403813,0.000152583008231255,0.106493566754727,0.0005261287520947,0.0606667015790194,2.14503121473326e-07,0.196460557066548,0.0384866352822499,0.00629979759647378,0.459176778341178,0.0331332736251614,0.525398816811369,0.199267693835593,0.0484020041607456,165,"THBS4"
-13.7744852630602,-0.74095356426468,0.0260640367496722,-4.41115939836831,-0.436725212543827,0.0222352782943284,-0.0176644612294372,-0.00540008408193403,0.00248712421491659,0.00948103157567936,-0.00808733306372191,0.0137935705835527,0.0368588420589547,0.00931136163683843,-0.013677887393563,0.10931806633242,0.750184488706847,0.0117304337601987,3.02782073637565,0.235492298281477,0.00776836232989326,0.00972610481254762,0.00709599096030242,0.0120590802760383,0.00664089127551446,0.00753563512650524,0.0100287700655637,0.0107694582124268,0.0146734145957535,0.011085298822954,0,0.32330198149614,0.0262889927540274,0.145150608840335,0.0636647799694006,0.00420596577699403,0.0693411222765677,0.446654124472069,0.836599590054998,0.153385549871525,0.283176066224834,0.169007461717748,0.000620402287855736,0.525706545765428,0.217249005536108,166,"THBS4-AS1"
-10.3250771469286,0.17344968208582,-0.00759828759077034,1.47129404522243,-0.117748127528957,-0.00425282489927152,-0.00879303617931255,0.00757470405739115,-0.000924219427857305,0.00305174841808222,-0.00681917657341614,0.0102690612517434,0.007833923912851,0.000393807864888763,0.00589913969472952,0.0229609594603477,0.153289857117054,0.00262141359164409,0.666934591966067,0.0494501187780806,0.00170928182565086,0.00213953328094423,0.00154415856944334,0.00258947470450782,0.00151586365173962,0.00164997233046196,0.0021773929666899,0.0023053382919961,0.00345704457426355,0.00243492864788869,0,0.257838642217714,0.00374897442579851,0.0273801853025928,0.0172587042705302,0.0128435900417359,3.9601613067505e-05,9.32406376074112e-07,0.721156288824822,0.044092780598258,3.58209003185336e-05,2.40268262442739e-06,0.000678390589852351,0.909305488335196,0.0154049802717821,167,"SERINC5"
-14.0169576503453,0.752209324734559,-0.0360343544706483,-5.83845237614138,0.111870503950122,-0.00919136047590108,-0.0111418822433994,0.00155076261331777,-0.00652540237675348,-0.00353785350511525,-0.00452143088877608,0.0010295607833922,-0.0107654141011524,0.0240619591693483,0.00266128266202124,0.116731175012367,0.786060110213557,0.0135421441998562,3.21851915197005,0.241100158134892,0.00881414585654184,0.0107458235191127,0.00819151306251104,0.0127541172328158,0.00782360053606131,0.00828893955245942,0.0108342520232754,0.0113949919252507,0.0117241745645187,0.0122135229222603,0,0.338599490446889,0.00779310226338317,0.0696749210684671,0.642647654772867,0.297042551321065,0.299802510390467,0.8498472486218,0.608909251113848,0.651122943112421,0.585425079505213,0.924292331484618,0.344786726428764,0.0401369066657959,0.827509833040229,168,"ENSG00000288741"
-14.1027720307413,1.63245328868454,0.0119393877469996,-13.1120776410739,-0.829927821581368,-0.00094458843026325,-0.00108206999700461,0.0124963112405464,-0.0543853594748402,0.023573776249872,-0.0110007800480932,-0.00253257138362907,0.0250615585686622,0.030119828396995,0.0254181230778314,0.134190070789817,0.874822228375905,0.0142349674640487,3.40716381009813,0.291438242404911,0.00977082502967741,0.0117185736918614,0.008702923791811,0.0140603934292529,0.00781446447286179,0.00867180072977145,0.0112245088990719,0.0119095088269688,0.0135466035404277,0.0130875997752335,0,0.062035766558009,0.401617153420167,0.00011889915495635,0.00440368234333935,0.922984988061246,0.926429474673448,0.151037895762124,0.00010973941841191,0.00255555386291786,0.204594725064008,0.821490214758486,0.0353495108896348,0.0261872976150826,0.0521185632708598,169,"ENSG00000289317"
-9.40761190460543,-0.0842481873175942,-0.00364282618926063,-1.33024506702185,0.0437037386039775,-0.000284767910035991,-0.00199989075685857,0.000700692654166221,-0.00419687220417607,0.000700902504738728,-0.000476541738446473,0.00182570988306599,0.00171828385933452,0.000879654432943656,0.00321336968823946,0.0143463640799114,0.0902269183986019,0.00158418977528303,0.387928960721919,0.0283435803851322,0.0010100462976954,0.00126305148480624,0.000914241790509717,0.00152274888424244,0.000917229984273285,0.00100700232148779,0.00133325263988881,0.00137833099511344,0.00201314577636109,0.00143995726506432,0,0.350439715868162,0.0214772149675805,0.000605598620007736,0.123091276237918,0.777992966586677,0.11333482515863,0.443426786889408,0.00584922910944718,0.444777071358129,0.636050492388354,0.170885119609767,0.212529180021864,0.662143868037533,0.02564320080304,170,"ZFYVE16"
-10.165130796606,-0.36578887677181,-0.00869623020012463,-1.3488034780163,-0.0345567960418159,-0.00396931410228495,0.000576381732439926,0.00341969721745445,0.00222650269230717,-0.00314188132033308,0.00395330546913152,-0.00443269758324994,0.00186634998461367,-0.00407403989799367,0.00184971888266602,0.0814905235262822,0.149884861939526,0.0060919927497216,0.596170063588015,0.0453925972387594,0.00154092301959299,0.00191246167180876,0.00137632379665292,0.00234376494579564,0.00137858660489679,0.00150271516899906,0.00201634212281405,0.00207915522789214,0.00311498207751603,0.0022095101735261,0,0.0146683355125475,0.153440054521677,0.0236697681798738,0.44648563905439,0.00999700820083207,0.763123135261068,0.0129675079008611,0.3421282970817,0.0226635104031414,0.00851904206564864,0.0279216356065996,0.369373124158513,0.190912147683345,0.402501278303597,171,"FAM151B-DT"
